,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
13052,886,3680,"Gold Cup, 2015",Canada vs Costa Rica,15-07-2015,Canada,CA,2015,SUCCESS,Jonathan Osorio,0,False,Not in either dataset for currect season but present in both seasons around match,True,Jonathan Osorio,J Osorio,single
13123,957,3683,"Gold Cup, 2015",Costa Rica vs Jamaica,09-07-2015,Jamaica,JM,2015,SUCCESS,Dwayne Miller,0,False,Not in either dataset for currect season but present in both seasons around match,True,Dwayne Miller,D Miller,single
13131,965,3683,"Gold Cup, 2015",Costa Rica vs Jamaica,09-07-2015,Jamaica,JM,2015,SUCCESS,Simon Dawkins,0,False,Not in either dataset for currect season but present in both seasons around match,True,Simon Dawkins,S Dawkins,single
13146,980,3684,"Gold Cup, 2015",Trinidad and Tobago vs Cuba,12-07-2015,Cuba,CU,2015,SUCCESS,Adrián Diz,0,False,Not in either dataset for currect season but present in both seasons around match,True,Adrián Diz,A Diz,single
13148,982,3684,"Gold Cup, 2015",Trinidad and Tobago vs Cuba,12-07-2015,Cuba,CU,2015,SUCCESS,Yenier Márquez,0,False,Not in either dataset for currect season but present in both seasons around match,True,Yenier Márquez,Y Márquez,single
13200,1034,3687,"Gold Cup, 2015",El Salvador vs Canada,09-07-2015,El Salvador,SV,2015,SUCCESS,Derby Carrillo,0,False,Not in either dataset for currect season but present in both seasons around match,True,Derby Carrillo,D Carrillo,single
13230,1064,3688,"Gold Cup, 2015",Jamaica vs Mexico,27-07-2015,Jamaica,JM,2015,SUCCESS,Simon Dawkins,0,False,Not in either dataset for currect season but present in both seasons around match,True,Simon Dawkins,S Dawkins,single
13482,216,2182,"World Cup Qualifiers, Africa, 2022",Gabon vs Angola,11-10-2021,Angola,AO,2021,SUCCESS,Herenilson,0,False,Not in either dataset for currect season but present in both seasons around match,True,Herenilson,Herenilson,single
13553,287,2186,"World Cup Qualifiers, Africa, 2022",Kenya vs Uganda,02-09-2021,Kenya,KE,2021,SUCCESS,Daniel Sakari,0,False,Not in either dataset for currect season but present in both seasons around match,True,Daniel Sakari,D Sakari,single
13561,295,2186,"World Cup Qualifiers, Africa, 2022",Kenya vs Uganda,02-09-2021,Kenya,KE,2021,SUCCESS,Masoud Juma,0,False,Not in either dataset for currect season but present in both seasons around match,True,Masoud Juma,M Juma,single
13630,364,2189,"World Cup Qualifiers, Africa, 2022",Rwanda vs Kenya,05-09-2021,Kenya,KE,2021,SUCCESS,Daniel Sakari,0,False,Not in either dataset for currect season but present in both seasons around match,True,Daniel Sakari,D Sakari,single
13639,373,2189,"World Cup Qualifiers, Africa, 2022",Rwanda vs Kenya,05-09-2021,Kenya,KE,2021,SUCCESS,Masoud Juma,0,False,Not in either dataset for currect season but present in both seasons around match,True,Masoud Juma,M Juma,single
13738,472,2194,"World Cup Qualifiers, Africa, 2022",Angola vs Libya,07-09-2021,Angola,AO,2021,SUCCESS,Vá,0,False,Not in either dataset for currect season but present in both seasons around match,True,Vá,Vá,single
13831,565,2198,"World Cup Qualifiers, Africa, 2022",Gabon vs Libya,12-11-2021,Libya,LY,2021,SUCCESS,Mansour Makkari,0,False,Not in either dataset for currect season but present in both seasons around match,True,Mansour Makkari,M Makkari,single
15313,947,4293,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Colombia,24-Mar-16,Bolivia,BO,2016,SUCCESS,Erwin Saavedra,0,False,Not in either dataset for currect season but present in both seasons around match,True,Erwin Saavedra,Saavedra,single
15345,979,4294,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Paraguay,24-Mar-16,Paraguay,PY,2016,SUCCESS,Justo Villar,0,False,Not in either dataset for currect season but present in both seasons around match,True,Justo Villar,Villar,single
15383,1017,4296,"World Cup 2018, Qualifiers, CONMEBOL",Peru vs Venezuela,24-Mar-16,Peru,PE,2016,SUCCESS,Jefferson Farfán,0,False,Not in either dataset for currect season but present in both seasons around match,True,Jefferson Farfán,Farfán,single
15390,1024,4296,"World Cup 2018, Qualifiers, CONMEBOL",Peru vs Venezuela,24-Mar-16,Venezuela,VE,2016,SUCCESS,Wilker Ángel,0,False,Not in either dataset for currect season but present in both seasons around match,True,Wilker Ángel,W Angel,single
17014,448,626,"Euros 2020, Qualifiers",Bulgaria vs Montenegro,22.03.19,Bulgaria,BG,2019,SUCCESS,Ivaylo Chochev,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Ivaylo Chochev,Chochev,single
17077,511,629,"Euros 2020, Qualifiers",Kosovo vs Bulgaria,25.03.19,Kosovo,XK,2019,SUCCESS,Hekuran Kryeziu,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Hekuran Kryeziu,H Kryeziu,single
17134,568,631,"Euros 2020, Qualifiers",Montenegro vs Kosovo,07.06.19,Kosovo,XK,2019,SUCCESS,Besar Halimi,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Besar Halimi,B-r Halimi,single
17179,613,633,"Euros 2020, Qualifiers",Bulgaria vs Kosovo,10.06.19,Kosovo,XK,2019,SUCCESS,Besar Halimi,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Besar Halimi,B-r Halimi,single
17189,623,634,"Euros 2020, Qualifiers",Kosovo vs Czech,07.09.19,Kosovo,XK,2019,SUCCESS,Besar Halimi,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Besar Halimi,B-r Halimi,single
17245,679,636,"Euros 2020, Qualifiers",England vs Kosovo,10.09.19,Kosovo,XK,2019,SUCCESS,Besar Halimi,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Besar Halimi,B-r Halimi,single
17482,916,647,"Euros 2020, Qualifiers",Luxembourg vs Lithuania,22.03.19,Lithuania,LT,2019,SUCCESS,Vaidas Slavickas,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Vaidas Slavickas,Slavickas,single
17485,919,647,"Euros 2020, Qualifiers",Luxembourg vs Lithuania,22.03.19,Lithuania,LT,2019,SUCCESS,Vykintas Slivka,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Vykintas Slivka,Slivka,single
17486,920,647,"Euros 2020, Qualifiers",Luxembourg vs Lithuania,22.03.19,Lithuania,LT,2019,SUCCESS,Deimantas Petravicius,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Deimantas Petravicius,Petravičius,single
17526,960,649,"Euros 2020, Qualifiers",Luxembourg vs Ukraine,25.03.19,Ukraine,UA,2019,SUCCESS,Bogdan Butko,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Bogdan Butko,Butko,single
17562,996,651,"Euros 2020, Qualifiers",Lithuania vs Luxembourg,07.06.19,Lithuania,LT,2019,SUCCESS,Vykintas Slivka,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Vykintas Slivka,Slivka,single
17564,998,651,"Euros 2020, Qualifiers",Lithuania vs Luxembourg,07.06.19,Lithuania,LT,2019,SUCCESS,Nerijus Valskis,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Nerijus Valskis,Valskis,single
17618,1052,653,"Euros 2020, Qualifiers",Serbia vs Lithuania,10.06.19,Lithuania,LT,2019,SUCCESS,Vykintas Slivka,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Vykintas Slivka,Slivka,single
19261,495,1182,Euros 2020,Belgium vs Russia,12.06.21,Russia,RU,2021,SUCCESS,Anton Shunin,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Anton Shunin,Shunin,single
19264,498,1182,Euros 2020,Belgium vs Russia,12.06.21,Russia,RU,2021,SUCCESS,Georgiy Dzhikiya,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Georgiy Dzhikiya,Dzhikiya,single
19265,499,1182,Euros 2020,Belgium vs Russia,12.06.21,Russia,RU,2021,SUCCESS,Magomed Ozdoev,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Magomed Ozdoev,Ozdoev,single
19266,500,1182,Euros 2020,Belgium vs Russia,12.06.21,Russia,RU,2021,SUCCESS,Dmitriy Barinov,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Dmitriy Barinov,Dm Barinov,single
19270,504,1182,Euros 2020,Belgium vs Russia,12.06.21,Russia,RU,2021,SUCCESS,Daler Kuzyaev,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Daler Kuzyaev,Kuzyaev,single
19271,505,1182,Euros 2020,Belgium vs Russia,12.06.21,Russia,RU,2021,SUCCESS,Artem Dzyuba,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Artem Dzyuba,Dzyuba,single
19283,517,1183,Euros 2020,Finland vs Russia,16.06.21,Russia,RU,2021,SUCCESS,Matvey Safonov,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Matvey Safonov,M Safonov,single
19286,520,1183,Euros 2020,Finland vs Russia,16.06.21,Russia,RU,2021,SUCCESS,Georgiy Dzhikiya,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Georgiy Dzhikiya,Dzhikiya,single
19287,521,1183,Euros 2020,Finland vs Russia,16.06.21,Russia,RU,2021,SUCCESS,Magomed Ozdoev,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Magomed Ozdoev,Ozdoev,single
19288,522,1183,Euros 2020,Finland vs Russia,16.06.21,Russia,RU,2021,SUCCESS,Dmitriy Barinov,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Dmitriy Barinov,Dm Barinov,single
19292,526,1183,Euros 2020,Finland vs Russia,16.06.21,Russia,RU,2021,SUCCESS,Daler Kuzyaev,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Daler Kuzyaev,Kuzyaev,single
19293,527,1183,Euros 2020,Finland vs Russia,16.06.21,Russia,RU,2021,SUCCESS,Artem Dzyuba,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Artem Dzyuba,Dzyuba,single
19316,550,1185,Euros 2020,Russia vs Denmark,21.06.21,Russia,RU,2021,SUCCESS,Matvey Safonov,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Matvey Safonov,M Safonov,single
19320,554,1185,Euros 2020,Russia vs Denmark,21.06.21,Russia,RU,2021,SUCCESS,Georgiy Dzhikiya,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Georgiy Dzhikiya,Dzhikiya,single
19321,555,1185,Euros 2020,Russia vs Denmark,21.06.21,Russia,RU,2021,SUCCESS,Magomed Ozdoev,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Magomed Ozdoev,Ozdoev,single
19325,559,1185,Euros 2020,Russia vs Denmark,21.06.21,Russia,RU,2021,SUCCESS,Daler Kuzyaev,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Daler Kuzyaev,Kuzyaev,single
19326,560,1185,Euros 2020,Russia vs Denmark,21.06.21,Russia,RU,2021,SUCCESS,Artem Dzyuba,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Artem Dzyuba,Dzyuba,single
19643,877,1199,Euros 2020,Poland vs Slovakia,14.06.21,Slovakia,SK,2021,SUCCESS,Robert Mak,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Robert Mak,R Mak,single
19687,921,1201,Euros 2020,Sweden vs Slovakia,18.06.21,Slovakia,SK,2021,SUCCESS,Robert Mak,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Robert Mak,R Mak,single
19720,954,1203,Euros 2020,Slovakia vs Spain,23.06.21,Slovakia,SK,2021,SUCCESS,Robert Mak,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,Robert Mak,R Mak,single
19763,997,1205,Euros 2020,Hungary vs Portugal,15.06.21,Hungary,HU,2021,SUCCESS,László Kleinheisler,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,László Kleinheisler,Kleinheisler,single
19808,1042,1207,Euros 2020,Hungary vs France,19.06.21,Hungary,HU,2021,SUCCESS,László Kleinheisler,0.0,False,Not in either dataset for currect season but present in both seasons around match,True,László Kleinheisler,Kleinheisler,single
20977,11,2426,"World Cup Qualifiers, Asia, 2018",Philippines vs Bahrain,11-06-2015,Bahrain,BH,2015,SUCCESS,Sayed Baqer,0,False,Not in either dataset for currect season but present in both seasons around match,True,Sayed Baqer,Sayed Jaafar,single
20990,24,2427,"World Cup Qualifiers, Asia, 2018",Timor-Leste vs Palestine,08-10-2015,Timor-Leste,TL,2015,SUCCESS,Diogo Rangel,0,False,Not in either dataset for currect season but present in both seasons around match,True,Diogo Rangel,Diogo Rangel,single
20991,25,2427,"World Cup Qualifiers, Asia, 2018",Timor-Leste vs Palestine,08-10-2015,Timor-Leste,TL,2015,SUCCESS,Ramon Saro,0,False,Not in either dataset for currect season but present in both seasons around match,True,Ramon Saro,Ramon,single
20994,28,2427,"World Cup Qualifiers, Asia, 2018",Timor-Leste vs Palestine,08-10-2015,Timor-Leste,TL,2015,SUCCESS,Juninho,0,False,Not in either dataset for currect season but present in both seasons around match,True,Juninho,Juninho,single
20995,29,2427,"World Cup Qualifiers, Asia, 2018",Timor-Leste vs Palestine,08-10-2015,Timor-Leste,TL,2015,SUCCESS,Paulo Helber,0,False,Not in either dataset for currect season but present in both seasons around match,True,Paulo Helber,Helber,single
20996,30,2427,"World Cup Qualifiers, Asia, 2018",Timor-Leste vs Palestine,08-10-2015,Timor-Leste,TL,2015,SUCCESS,Rodriguinho,0,False,Not in either dataset for currect season but present in both seasons around match,True,Rodriguinho,Rodriguinho,single
21010,44,2428,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs India,08-10-2015,Turkmenistan,TM,2015,SUCCESS,Mamed Orazmukhamedov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Mamed Orazmukhamedov,M Orazmuhamedow,single
21012,46,2428,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs India,08-10-2015,Turkmenistan,TM,2015,SUCCESS,Mekan Saparov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Mekan Saparov,M Saparow,single
21013,47,2428,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs India,08-10-2015,Turkmenistan,TM,2015,SUCCESS,Serdar Annaorazov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Serdar Annaorazov,S Annaorazow,single
21014,48,2428,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs India,08-10-2015,Turkmenistan,TM,2015,SUCCESS,Shokhrat Soyunov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Shokhrat Soyunov,S Soyunow,single
21015,49,2428,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs India,08-10-2015,Turkmenistan,TM,2015,SUCCESS,Akhmet Ataev,0,False,Not in either dataset for currect season but present in both seasons around match,True,Akhmet Ataev,A Ataýew,single
21016,50,2428,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs India,08-10-2015,Turkmenistan,TM,2015,SUCCESS,Umidzhan Astanov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Umidzhan Astanov,U Astanow,single
21018,52,2428,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs India,08-10-2015,Turkmenistan,TM,2015,SUCCESS,Artur Gevorkyan,0,False,Not in either dataset for currect season but present in both seasons around match,True,Artur Gevorkyan,A Geworkyan,single
21019,53,2428,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs India,08-10-2015,Turkmenistan,TM,2015,SUCCESS,Guvanch Abylov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Guvanch Abylov,G Abylow,single
21020,54,2428,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs India,08-10-2015,Turkmenistan,TM,2015,SUCCESS,Suleyman Mukhadov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Suleyman Mukhadov,S Muhadow,single
21142,176,2434,"World Cup Qualifiers, Asia, 2018",Thailand vs Iraq,31-08-2017,Thailand,TH,2017,SUCCESS,Sinthaweechai Hathairattanakool,0,False,Not in either dataset for currect season but present in both seasons around match,True,Sinthaweechai Hathairattanakool,S Hathairattanakool,single
21199,233,2437,"World Cup Qualifiers, Asia, 2018",Jordan vs Tajikistan,13-10-2015,Tajikistan,TJ,2015,SUCCESS,Davrondzhon Tukhtasunov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Davrondzhon Tukhtasunov,Dalerdzhon Tukhtasunov,single
21201,235,2437,"World Cup Qualifiers, Asia, 2018",Jordan vs Tajikistan,13-10-2015,Tajikistan,TJ,2015,SUCCESS,Manuchekhr Akhmedov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Manuchekhr Akhmedov,M Akhmedov,single
21208,242,2438,"World Cup Qualifiers, Asia, 2018",Bahrain vs Philippines,13-10-2015,Bahrain,BH,2015,SUCCESS,Sayed Baqer,0,False,Not in either dataset for currect season but present in both seasons around match,True,Sayed Baqer,Sayed Jaafar,single
21213,247,2438,"World Cup Qualifiers, Asia, 2018",Bahrain vs Philippines,13-10-2015,Bahrain,BH,2015,SUCCESS,Sayed Mohamed Adnan,0,False,Not in either dataset for currect season but present in both seasons around match,True,Sayed Mohamed Adnan,Sayed Mohammad Adnan,single
21230,264,2439,"World Cup Qualifiers, Asia, 2018",Laos vs Lebanon,16-06-2015,Laos,LA,2015,SUCCESS,Phoutpasong Sengdalavong,0,False,Not in either dataset for currect season but present in both seasons around match,True,Phoutpasong Sengdalavong,P Sengdalavong,single
21251,285,2439,"World Cup Qualifiers, Asia, 2018",Laos vs Lebanon,16-06-2015,Lebanon,LB,2015,SUCCESS,Mohamad Ghaddar,0,False,Not in either dataset for currect season but present in both seasons around match,True,Mohamad Ghaddar,Mohamad Ghaddar,single
21257,291,2440,"World Cup Qualifiers, Asia, 2018",Syria vs Singapore,03-09-2015,Syria,SY,2015,SUCCESS,Zaher Midani,0,False,Not in either dataset for currect season but present in both seasons around match,True,Zaher Midani,Zahir Al Midani,single
21260,294,2440,"World Cup Qualifiers, Asia, 2018",Syria vs Singapore,03-09-2015,Syria,SY,2015,SUCCESS,Oday Al Jafal,0,False,Not in either dataset for currect season but present in both seasons around match,True,Oday Al Jafal,Oday Abdul Jafal,single
21264,298,2440,"World Cup Qualifiers, Asia, 2018",Syria vs Singapore,03-09-2015,Singapore,SG,2015,SUCCESS,Nazrul Nazari,0,False,Not in either dataset for currect season but present in both seasons around match,True,Nazrul Nazari,N Nazari,single
21285,319,2441,"World Cup Qualifiers, Asia, 2018",Iran vs Turkmenistan,12-11-2015,Turkmenistan,TM,2015,SUCCESS,Mamed Orazmukhamedov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Mamed Orazmukhamedov,M Orazmuhamedow,single
21286,320,2441,"World Cup Qualifiers, Asia, 2018",Iran vs Turkmenistan,12-11-2015,Turkmenistan,TM,2015,SUCCESS,Serdar Annaorazov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Serdar Annaorazov,S Annaorazow,single
21287,321,2441,"World Cup Qualifiers, Asia, 2018",Iran vs Turkmenistan,12-11-2015,Turkmenistan,TM,2015,SUCCESS,Shokhrat Soyunov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Shokhrat Soyunov,S Soyunow,single
21288,322,2441,"World Cup Qualifiers, Asia, 2018",Iran vs Turkmenistan,12-11-2015,Turkmenistan,TM,2015,SUCCESS,Mekan Saparov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Mekan Saparov,M Saparow,single
21290,324,2441,"World Cup Qualifiers, Asia, 2018",Iran vs Turkmenistan,12-11-2015,Turkmenistan,TM,2015,SUCCESS,Serdar Geldiyev,0,False,Not in either dataset for currect season but present in both seasons around match,True,Serdar Geldiyev,S Geldiýew,single
21291,325,2441,"World Cup Qualifiers, Asia, 2018",Iran vs Turkmenistan,12-11-2015,Turkmenistan,TM,2015,SUCCESS,Guvanch Abylov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Guvanch Abylov,G Abylow,single
21292,326,2441,"World Cup Qualifiers, Asia, 2018",Iran vs Turkmenistan,12-11-2015,Turkmenistan,TM,2015,SUCCESS,Akhmet Ataev,0,False,Not in either dataset for currect season but present in both seasons around match,True,Akhmet Ataev,A Ataýew,single
21293,327,2441,"World Cup Qualifiers, Asia, 2018",Iran vs Turkmenistan,12-11-2015,Turkmenistan,TM,2015,SUCCESS,Umidzhan Astanov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Umidzhan Astanov,U Astanow,single
21295,329,2441,"World Cup Qualifiers, Asia, 2018",Iran vs Turkmenistan,12-11-2015,Turkmenistan,TM,2015,SUCCESS,Suleyman Mukhadov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Suleyman Mukhadov,S Muhadow,single
21297,331,2442,"World Cup Qualifiers, Asia, 2018",Cambodia vs Macao,12-03-2015,Cambodia,KH,2015,SUCCESS,Srin Ngoy,0,False,Not in either dataset for currect season but present in both seasons around match,True,Srin Ngoy,Srin Ngoy,single
21308,342,2442,"World Cup Qualifiers, Asia, 2018",Cambodia vs Macao,12-03-2015,Macao,MF,2015,SUCCESS,Alexandre Matos,0,False,Not in either dataset for currect season but present in both seasons around match,True,Alexandre Matos,Alexandre Matos,single
21333,367,2443,"World Cup Qualifiers, Asia, 2018",Japan vs Singapore,16-06-2015,Singapore,SG,2015,SUCCESS,Nazrul Nazari,0,False,Not in either dataset for currect season but present in both seasons around match,True,Nazrul Nazari,N Nazari,single
21337,371,2443,"World Cup Qualifiers, Asia, 2018",Japan vs Singapore,16-06-2015,Singapore,SG,2015,SUCCESS,Zulfahmi Arifin,0,False,Not in either dataset for currect season but present in both seasons around match,True,Zulfahmi Arifin,Z Ari,single
21342,376,2444,"World Cup Qualifiers, Asia, 2018",Thailand vs Saudi Arabia,23-03-2017,Thailand,TH,2017,SUCCESS,Tanaboon Kesarat,0,False,Not in either dataset for currect season but present in both seasons around match,True,Tanaboon Kesarat,T Kesarat,single
21365,399,2445,"World Cup Qualifiers, Asia, 2018",Mongolia vs Timor-Leste,17-03-2015,Mongolia,MN,2015,SUCCESS,Garidmagnai Bayasgalan,0,False,Not in either dataset for currect season but present in both seasons around match,True,Garidmagnai Bayasgalan,G Bayasgalan,single
21367,401,2445,"World Cup Qualifiers, Asia, 2018",Mongolia vs Timor-Leste,17-03-2015,Mongolia,MN,2015,SUCCESS,Tsend-Ayush Khurelbaatar,0,False,Not in either dataset for currect season but present in both seasons around match,True,Tsend-Ayush Khurelbaatar,T Khurelbaatar,single
21369,403,2445,"World Cup Qualifiers, Asia, 2018",Mongolia vs Timor-Leste,17-03-2015,Mongolia,MN,2015,SUCCESS,Altansukh Tsolmon,0,False,Not in either dataset for currect season but present in both seasons around match,True,Altansukh Tsolmon,A Tsolman,single
21374,408,2445,"World Cup Qualifiers, Asia, 2018",Mongolia vs Timor-Leste,17-03-2015,Timor-Leste,TL,2015,SUCCESS,Anggisu Da Barbosa,0,False,Not in either dataset for currect season but present in both seasons around match,True,Anggisu Da Barbosa,Anggisu,single
21376,410,2445,"World Cup Qualifiers, Asia, 2018",Mongolia vs Timor-Leste,17-03-2015,Timor-Leste,TL,2015,SUCCESS,Diogo Rangel,0,False,Not in either dataset for currect season but present in both seasons around match,True,Diogo Rangel,Diogo Rangel,single
21378,412,2445,"World Cup Qualifiers, Asia, 2018",Mongolia vs Timor-Leste,17-03-2015,Timor-Leste,TL,2015,SUCCESS,Ramon Saro,0,False,Not in either dataset for currect season but present in both seasons around match,True,Ramon Saro,Ramon,single
21380,414,2445,"World Cup Qualifiers, Asia, 2018",Mongolia vs Timor-Leste,17-03-2015,Timor-Leste,TL,2015,SUCCESS,Juninho,0,False,Not in either dataset for currect season but present in both seasons around match,True,Juninho,Juninho,single
21381,415,2445,"World Cup Qualifiers, Asia, 2018",Mongolia vs Timor-Leste,17-03-2015,Timor-Leste,TL,2015,SUCCESS,Rodriguinho,0,False,Not in either dataset for currect season but present in both seasons around match,True,Rodriguinho,Rodriguinho,single
21397,431,2446,"World Cup Qualifiers, Asia, 2018",Bangladesh vs Tajikistan,16-06-2015,Tajikistan,TJ,2015,SUCCESS,Davrondzhon Tukhtasunov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Davrondzhon Tukhtasunov,Dalerdzhon Tukhtasunov,single
21407,441,2447,"World Cup Qualifiers, Asia, 2018",Singapore vs Japan,12-11-2015,Singapore,SG,2015,SUCCESS,Nazrul Nazari,0,False,Not in either dataset for currect season but present in both seasons around match,True,Nazrul Nazari,N Nazari,single
21428,462,2448,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Guam,13-10-2015,Turkmenistan,TM,2015,SUCCESS,Mamed Orazmukhamedov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Mamed Orazmukhamedov,M Orazmuhamedow,single
21430,464,2448,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Guam,13-10-2015,Turkmenistan,TM,2015,SUCCESS,Mekan Saparov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Mekan Saparov,M Saparow,single
21431,465,2448,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Guam,13-10-2015,Turkmenistan,TM,2015,SUCCESS,Serdar Annaorazov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Serdar Annaorazov,S Annaorazow,single
21432,466,2448,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Guam,13-10-2015,Turkmenistan,TM,2015,SUCCESS,Shokhrat Soyunov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Shokhrat Soyunov,S Soyunow,single
21433,467,2448,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Guam,13-10-2015,Turkmenistan,TM,2015,SUCCESS,Akhmet Ataev,0,False,Not in either dataset for currect season but present in both seasons around match,True,Akhmet Ataev,A Ataýew,single
21434,468,2448,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Guam,13-10-2015,Turkmenistan,TM,2015,SUCCESS,Umidzhan Astanov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Umidzhan Astanov,U Astanow,single
21436,470,2448,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Guam,13-10-2015,Turkmenistan,TM,2015,SUCCESS,Artur Gevorkyan,0,False,Not in either dataset for currect season but present in both seasons around match,True,Artur Gevorkyan,A Geworkyan,single
21437,471,2448,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Guam,13-10-2015,Turkmenistan,TM,2015,SUCCESS,Guvanch Abylov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Guvanch Abylov,G Abylow,single
21438,472,2448,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Guam,13-10-2015,Turkmenistan,TM,2015,SUCCESS,Suleyman Mukhadov,0,False,Not in either dataset for currect season but present in both seasons around match,True,Suleyman Mukhadov,S Muhadow,single
21516,550,2452,"World Cup Qualifiers, Asia, 2018",South Korea vs Laos,03-09-2015,South Korea,KR,2015,SUCCESS,Sun-tae Kwon,0,False,Not in either dataset for currect season but present in both seasons around match,True,Sun-tae Kwon,Sun-Tae Kwon,single
21527,561,2452,"World Cup Qualifiers, Asia, 2018",South Korea vs Laos,03-09-2015,Laos,LA,2015,SUCCESS,Phoutpasong Sengdalavong,0,False,Not in either dataset for currect season but present in both seasons around match,True,Phoutpasong Sengdalavong,P Sengdalavong,single
21530,564,2452,"World Cup Qualifiers, Asia, 2018",South Korea vs Laos,03-09-2015,Laos,LA,2015,SUCCESS,Thotnilath Sibounhuang,0,False,Not in either dataset for currect season but present in both seasons around match,True,Thotnilath Sibounhuang,T Sibounhuang,single
21573,607,2454,"World Cup Qualifiers, Asia, 2018",China PR vs Hong Kong,03-09-2015,Hong Kong,HK,2015,SUCCESS,Wai-Ho Chan,0,False,Not in either dataset for currect season but present in both seasons around match,True,Wai-Ho Chan,Chan Wai Ho,single
