,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,To Remove
150,17385,17385,819,643,"Euros 2020, Qualifiers",Czech vs Kosovo,14.11.19,Czech Republic,CZ,2019,SUCCESS,0,800000.0,False,working,False,0,Čelůstka,none,False
151,17390,17390,824,643,"Euros 2020, Qualifiers",Czech vs Kosovo,14.11.19,Czech Republic,CZ,2019,SUCCESS,0,3500000.0,False,working,False,0,Krmenčík,none,False
152,17416,17416,850,644,"Euros 2020, Qualifiers",Bulgaria vs Czech,17.11.19,Czech Republic,CZ,2019,SUCCESS,0,1600000.0,False,working,False,0,Bořil,none,False
153,17417,17417,851,644,"Euros 2020, Qualifiers",Bulgaria vs Czech,17.11.19,Czech Republic,CZ,2019,SUCCESS,0,6700000.0,False,working,False,0,Král,none,False
154,17418,17418,852,644,"Euros 2020, Qualifiers",Bulgaria vs Czech,17.11.19,Czech Republic,CZ,2019,SUCCESS,0,800000.0,False,working,False,0,Čelůstka,none,False
155,17420,17420,854,644,"Euros 2020, Qualifiers",Bulgaria vs Czech,17.11.19,Czech Republic,CZ,2019,SUCCESS,0,1600000.0,False,working,False,0,evčík,none,False
156,17625,17625,1059,654,"Euros 2020, Qualifiers",Lithuania vs Ukraine,07.09.19,Lithuania,LT,2019,SUCCESS,0,1000000.0,False,working,False,0,Žulpa,none,False
157,18878,18878,112,1165,Euros 2020,Czech vs Denmark,03.07.21,Czech Republic,CZ,2021,SUCCESS,0,7000000.0,False,working,False,0,Holeš,none,False
158,18882,18882,116,1165,Euros 2020,Czech vs Denmark,03.07.21,Czech Republic,CZ,2021,SUCCESS,0,20000000.0,False,working,False,0,Barák,none,False
159,18978,18978,212,1169,Euros 2020,Netherlands vs Czech,27.06.21,Czech Republic,CZ,2021,SUCCESS,0,7000000.0,False,working,False,0,Holeš,none,False
160,18981,18981,215,1169,Euros 2020,Netherlands vs Czech,27.06.21,Czech Republic,CZ,2021,SUCCESS,0,20000000.0,False,working,False,0,Barák,none,False
161,19528,19528,762,1194,Euros 2020,Scotland vs Czech,14.06.21,Czech Republic,CZ,2021,SUCCESS,0,7000000.0,False,working,False,0,Král,none,False
162,19549,19549,783,1195,Euros 2020,Croatia vs Czech,18.06.21,Czech Republic,CZ,2021,SUCCESS,0,7000000.0,False,working,False,0,Holeš,none,False
163,19604,19604,838,1198,Euros 2020,Czech vs England,22.06.21,Czech Republic,CZ,2021,SUCCESS,0,7000000.0,False,working,False,0,Holeš,none,False
164,19685,19685,919,1201,Euros 2020,Sweden vs Slovakia,18.06.21,Slovakia,SK,2021,SUCCESS,0,3500000.0,False,working,False,0,Hrošovský,none,False
165,19919,19919,53,1721,Nations League 2022-2023,Czech vs Switzerland,02.06.22,Czech Republic,CZ,2022,SUCCESS,0,18000000.0,False,working,False,0,Hložek,none,False
166,19995,19995,129,1724,Nations League 2022-2023,Portugal vs Czech,09.06.22,Czech Republic,CZ,2022,SUCCESS,0,18000000.0,False,working,False,0,Hložek,none,False
167,20092,20092,226,1729,Nations League 2022-2023,Czech vs Portugal,24.09.22,Czech Republic,CZ,2022,SUCCESS,0,7000000.0,False,working,False,0,Král,none,False
168,20093,20093,227,1729,Nations League 2022-2023,Czech vs Portugal,24.09.22,Czech Republic,CZ,2022,SUCCESS,0,10000000.0,False,working,False,0,Barák,none,False
169,20095,20095,229,1729,Nations League 2022-2023,Czech vs Portugal,24.09.22,Czech Republic,CZ,2022,SUCCESS,0,18000000.0,False,working,False,0,Hložek,none,False
170,20146,20146,280,1731,Nations League 2022-2023,Switzerland vs Czech,27.09.22,Czech Republic,CZ,2022,SUCCESS,0,10000000.0,False,working,False,0,Barák,none,False
171,20471,20471,605,1746,Nations League 2022-2023,Belgium vs Poland,08.06.22,Poland,PL,2022,SUCCESS,0,4500000.0,False,working,False,0,Drągowski,none,False
172,22137,22137,71,408,"Euros 2016, Qualifiers",Bosnia-Herzegovina vs Wales,10.10.15,Bosnia-Herzegovina,BA,2015,SUCCESS,0,9500000.0,False,working,False,0,Lulić,none,False
173,22140,22140,74,408,"Euros 2016, Qualifiers",Bosnia-Herzegovina vs Wales,10.10.15,Bosnia-Herzegovina,BA,2015,SUCCESS,0,35000000.0,False,working,False,0,Pjanić,none,False
174,22141,22141,75,408,"Euros 2016, Qualifiers",Bosnia-Herzegovina vs Wales,10.10.15,Bosnia-Herzegovina,BA,2015,SUCCESS,0,6750000.0,False,working,False,0,Višća,none,False
175,22215,22215,149,411,"Euros 2016, Qualifiers",Cyprus vs Bosnia-Herzegovina,13.10.15,Bosnia-Herzegovina,BA,2015,SUCCESS,0,9500000.0,False,working,False,0,Lulić,none,False
176,22217,22217,151,411,"Euros 2016, Qualifiers",Cyprus vs Bosnia-Herzegovina,13.10.15,Bosnia-Herzegovina,BA,2015,SUCCESS,0,35000000.0,False,working,False,0,Pjanić,none,False
177,22218,22218,152,411,"Euros 2016, Qualifiers",Cyprus vs Bosnia-Herzegovina,13.10.15,Bosnia-Herzegovina,BA,2015,SUCCESS,0,6750000.0,False,working,False,0,Višća,none,False
178,22306,22306,240,415,"Euros 2016, Qualifiers",Ukraine vs Slovakia,08.09.14,Slovakia,SK,2014,SUCCESS,0,30000000.0,False,working,False,0,Hamšík,none,False
179,22352,22352,286,418,"Euros 2016, Qualifiers",Slovakia vs Spain,09.10.14,Slovakia,SK,2014,SUCCESS,0,1000000.0,False,working,False,0,Kozáčik,none,False
180,22361,22361,295,418,"Euros 2016, Qualifiers",Slovakia vs Spain,09.10.14,Slovakia,SK,2014,SUCCESS,0,30000000.0,False,working,False,0,Hamšík,none,False
181,22407,22407,341,420,"Euros 2016, Qualifiers",Belarus vs Slovakia,12.10.14,Slovakia,SK,2014,SUCCESS,0,1000000.0,False,working,False,0,Kozáčik,none,False
182,22416,22416,350,420,"Euros 2016, Qualifiers",Belarus vs Slovakia,12.10.14,Slovakia,SK,2014,SUCCESS,0,30000000.0,False,working,False,0,Hamšík,none,False
183,22473,22473,407,423,"Euros 2016, Qualifiers",North Macedonia vs Slovakia,15.11.14,Slovakia,SK,2014,SUCCESS,0,1000000.0,False,working,False,0,Kozáčik,none,False
184,22481,22481,415,423,"Euros 2016, Qualifiers",North Macedonia vs Slovakia,15.11.14,Slovakia,SK,2014,SUCCESS,0,30000000.0,False,working,False,0,Hamšík,none,False
185,22528,22528,462,426,"Euros 2016, Qualifiers",Slovakia vs Luxembourg,27.03.15,Slovakia,SK,2015,SUCCESS,0,1000000.0,False,working,False,0,Kozáčik,none,False
186,22535,22535,469,426,"Euros 2016, Qualifiers",Slovakia vs Luxembourg,27.03.15,Slovakia,SK,2015,SUCCESS,0,35000000.0,False,working,False,0,Hamšík,none,False
187,22693,22693,627,433,"Euros 2016, Qualifiers",Spain vs Slovakia,05.09.15,Slovakia,SK,2015,SUCCESS,0,1000000.0,False,working,False,0,Kozáčik,none,False
188,22698,22698,632,433,"Euros 2016, Qualifiers",Spain vs Slovakia,05.09.15,Slovakia,SK,2015,SUCCESS,0,650000.0,False,working,False,0,Saláta,none,False
189,22703,22703,637,433,"Euros 2016, Qualifiers",Spain vs Slovakia,05.09.15,Slovakia,SK,2015,SUCCESS,0,35000000.0,False,working,False,0,Hamšík,none,False
190,22748,22748,682,436,"Euros 2016, Qualifiers",Slovakia vs Ukraine,08.09.15,Slovakia,SK,2015,SUCCESS,0,1000000.0,False,working,False,0,Kozáčik,none,False
191,22755,22755,689,436,"Euros 2016, Qualifiers",Slovakia vs Ukraine,08.09.15,Slovakia,SK,2015,SUCCESS,0,350000.0,False,working,False,0,Pečovský,none,False
192,22756,22756,690,436,"Euros 2016, Qualifiers",Slovakia vs Ukraine,08.09.15,Slovakia,SK,2015,SUCCESS,0,35000000.0,False,working,False,0,Hamšík,none,False
193,22792,22792,726,438,"Euros 2016, Qualifiers",Slovakia vs Belarus,09.10.15,Slovakia,SK,2015,SUCCESS,0,1000000.0,False,working,False,0,Kozáčik,none,False
194,22795,22795,729,438,"Euros 2016, Qualifiers",Slovakia vs Belarus,09.10.15,Slovakia,SK,2015,SUCCESS,0,650000.0,False,working,False,0,Saláta,none,False
195,22798,22798,732,438,"Euros 2016, Qualifiers",Slovakia vs Belarus,09.10.15,Slovakia,SK,2015,SUCCESS,0,350000.0,False,working,False,0,Pečovský,none,False
196,22801,22801,735,438,"Euros 2016, Qualifiers",Slovakia vs Belarus,09.10.15,Slovakia,SK,2015,SUCCESS,0,35000000.0,False,working,False,0,Hamšík,none,False
197,22869,22869,803,441,"Euros 2016, Qualifiers",Luxembourg vs Slovakia,12.10.15,Slovakia,SK,2015,SUCCESS,0,1000000.0,False,working,False,0,Kozáčik,none,False
198,22876,22876,810,441,"Euros 2016, Qualifiers",Luxembourg vs Slovakia,12.10.15,Slovakia,SK,2015,SUCCESS,0,350000.0,False,working,False,0,Pečovský,none,False
199,22878,22878,812,441,"Euros 2016, Qualifiers",Luxembourg vs Slovakia,12.10.15,Slovakia,SK,2015,SUCCESS,0,35000000.0,False,working,False,0,Hamšík,none,False
200,26466,26466,0,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,,2021,SUCCESS,0,75000.0,False,working,False,0,L Kazapua,none,False
201,26469,26469,3,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,,2021,SUCCESS,0,225000.0,False,working,False,0,A Gebhardt,none,False
202,26470,26470,4,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,,2021,SUCCESS,0,400000.0,False,working,False,0,R Hanamub,none,False
203,26473,26473,7,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,,2021,SUCCESS,0,100000.0,False,working,False,0,J Kamatuka,none,False
204,26474,26474,8,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,,2021,SUCCESS,0,100000.0,False,working,False,0,W Stephanus,none,False
205,26475,26475,9,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,,2021,SUCCESS,0,1000000.0,False,working,False,0,D Hotto,none,False
206,26476,26476,10,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Namibia,,2021,SUCCESS,0,2000000.0,False,working,False,0,P Shalulile,none,False
207,26481,26481,15,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Congo, CG,2021,SUCCESS,0,1300000.0,False,working,False,0,B Mazikou,none,False
208,26482,26482,16,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Congo, CG,2021,SUCCESS,0,400000.0,False,working,False,0,N Mbemba,none,False
209,26483,26483,17,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Congo, CG,2021,SUCCESS,0,1500000.0,False,working,False,0,G Makouta,none,False
210,26484,26484,18,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Congo, CG,2021,SUCCESS,0,225000.0,False,working,False,0,Y Mabella,none,False
211,26485,26485,19,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Congo, CG,2021,SUCCESS,0,800000.0,False,working,False,0,A Makoumbou,none,False
212,26487,26487,21,2073,"World Cup Qualifiers, Africa, 2022",Namibia vs Congo,02-09-2021,Congo, CG,2021,SUCCESS,0,600000.0,False,working,False,0,S Ganvoula,none,False
213,26587,26587,121,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,,2019,SUCCESS,0,50000.0,False,working,False,0,L Kazapua,none,False
214,26589,26589,123,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,,2019,SUCCESS,0,100000.0,False,working,False,0,T Lombard,none,False
215,26590,26590,124,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,,2019,SUCCESS,0,150000.0,False,working,False,0,C Katjiukua,none,False
216,26592,26592,126,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,,2019,SUCCESS,0,100000.0,False,working,False,0,W Stephanus,none,False
217,26595,26595,129,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,,2019,SUCCESS,0,950000.0,False,working,False,0,D Hotto,none,False
218,26596,26596,130,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,,2019,SUCCESS,0,75000.0,False,working,False,0,J Kamatuka,none,False
219,26597,26597,131,2078,"World Cup Qualifiers, Africa, 2022",Eritrea vs Namibia,04-09-2019,Namibia,,2019,SUCCESS,0,600000.0,False,working,False,0,P Shalulile,none,False
220,26998,26998,532,2097,"World Cup Qualifiers, Africa, 2022",Congo vs Togo,12-10-2021,Congo, CG,2021,SUCCESS,0,1300000.0,False,working,False,0,B Mazikou,none,False
221,26999,26999,533,2097,"World Cup Qualifiers, Africa, 2022",Congo vs Togo,12-10-2021,Congo, CG,2021,SUCCESS,0,400000.0,False,working,False,0,Y Andzouana,none,False
222,27001,27001,535,2097,"World Cup Qualifiers, Africa, 2022",Congo vs Togo,12-10-2021,Congo, CG,2021,SUCCESS,0,300000.0,False,working,False,0,D Avounou,none,False
223,27004,27004,538,2097,"World Cup Qualifiers, Africa, 2022",Congo vs Togo,12-10-2021,Congo, CG,2021,SUCCESS,0,600000.0,False,working,False,0,S Ganvoula,none,False
224,27296,27296,830,2110,"World Cup Qualifiers, Africa, 2022",Senegal vs Congo,14-11-2021,Congo, CG,2021,SUCCESS,0,400000.0,False,working,False,0,N Mbemba,none,False
225,27297,27297,831,2110,"World Cup Qualifiers, Africa, 2022",Senegal vs Congo,14-11-2021,Congo, CG,2021,SUCCESS,0,1500000.0,False,working,False,0,G Makouta,none,False
226,27298,27298,832,2110,"World Cup Qualifiers, Africa, 2022",Senegal vs Congo,14-11-2021,Congo, CG,2021,SUCCESS,0,400000.0,False,working,False,0,Y Andzouana,none,False
227,27299,27299,833,2110,"World Cup Qualifiers, Africa, 2022",Senegal vs Congo,14-11-2021,Congo, CG,2021,SUCCESS,0,800000.0,False,working,False,0,A Makoumbou,none,False
228,27300,27300,834,2110,"World Cup Qualifiers, Africa, 2022",Senegal vs Congo,14-11-2021,Congo, CG,2021,SUCCESS,0,800000.0,False,working,False,0,B Makouana,none,False
229,27416,27416,950,2116,"World Cup Qualifiers, Africa, 2022",Congo vs Senegal,07-09-2021,Congo, CG,2021,SUCCESS,0,1300000.0,False,working,False,0,B Mazikou,none,False
230,27417,27417,951,2116,"World Cup Qualifiers, Africa, 2022",Congo vs Senegal,07-09-2021,Congo, CG,2021,SUCCESS,0,300000.0,False,working,False,0,D Avounou,none,False
231,27419,27419,953,2116,"World Cup Qualifiers, Africa, 2022",Congo vs Senegal,07-09-2021,Congo, CG,2021,SUCCESS,0,1500000.0,False,working,False,0,G Makouta,none,False
232,27420,27420,954,2116,"World Cup Qualifiers, Africa, 2022",Congo vs Senegal,07-09-2021,Congo, CG,2021,SUCCESS,0,2200000.0,False,working,False,0,D Saint-Louis,none,False
233,27422,27422,956,2116,"World Cup Qualifiers, Africa, 2022",Congo vs Senegal,07-09-2021,Congo, CG,2021,SUCCESS,0,600000.0,False,working,False,0,S Ganvoula,none,False
234,27681,27681,115,1422,Nations League 2018-2020,Czech vs Ukraine,06.09.18,Czech Republic,CZ,2018,SUCCESS,0,1500000.0,False,working,False,0,Bořil,none,False
235,27685,27685,119,1422,Nations League 2018-2020,Czech vs Ukraine,06.09.18,Czech Republic,CZ,2018,SUCCESS,0,4000000.0,False,working,False,0,Krmenčík,none,False
236,27718,27718,152,1423,Nations League 2018-2020,Ukraine vs Slovakia,09.09.18,Slovakia,SK,2018,SUCCESS,0,22000000.0,False,working,False,0,Hamšík,none,False
237,27729,27729,163,1424,Nations League 2018-2020,Slovakia vs Czech,13.10.18,Slovakia,SK,2018,SUCCESS,0,22000000.0,False,working,False,0,Hamšík,none,False
238,27735,27735,169,1424,Nations League 2018-2020,Slovakia vs Czech,13.10.18,Czech Republic,CZ,2018,SUCCESS,0,1000000.0,False,working,False,0,Čelůstka,none,False
239,27740,27740,174,1424,Nations League 2018-2020,Slovakia vs Czech,13.10.18,Czech Republic,CZ,2018,SUCCESS,0,4000000.0,False,working,False,0,Krmenčík,none,False
240,27757,27757,191,1425,Nations League 2018-2020,Ukraine vs Czech,16.10.18,Czech Republic,CZ,2018,SUCCESS,0,1000000.0,False,working,False,0,Čelůstka,none,False
241,27758,27758,192,1425,Nations League 2018-2020,Ukraine vs Czech,16.10.18,Czech Republic,CZ,2018,SUCCESS,0,12000000.0,False,working,False,0,Barák,none,False
242,27773,27773,207,1426,Nations League 2018-2020,Slovakia vs Ukraine,16.11.18,Slovakia,SK,2018,SUCCESS,0,22000000.0,False,working,False,0,Hamšík,none,False
243,27790,27790,224,1427,Nations League 2018-2020,Czech vs Slovakia,19.11.18,Czech Republic,CZ,2018,SUCCESS,0,1000000.0,False,working,False,0,Čelůstka,none,False
244,27805,27805,239,1427,Nations League 2018-2020,Czech vs Slovakia,19.11.18,Slovakia,SK,2018,SUCCESS,0,22000000.0,False,working,False,0,Hamšík,none,False
245,27951,27951,385,1434,Nations League 2018-2020,Northern Ireland vs Bosnia-Herzegovina,08.09.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,1000000.0,False,working,False,0,ehić,none,False
246,27952,27952,386,1434,Nations League 2018-2020,Northern Ireland vs Bosnia-Herzegovina,08.09.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,1000000.0,False,working,False,0,Civič,none,False
247,27959,27959,393,1434,Nations League 2018-2020,Northern Ireland vs Bosnia-Herzegovina,08.09.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,70000000.0,False,working,False,0,Pjanić,none,False
248,27960,27960,394,1434,Nations League 2018-2020,Northern Ireland vs Bosnia-Herzegovina,08.09.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,12000000.0,False,working,False,0,Višća,none,False
249,27962,27962,396,1435,Nations League 2018-2020,Bosnia-Herzegovina vs Austria,11.09.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,1000000.0,False,working,False,0,ehić,none,False
250,27963,27963,397,1435,Nations League 2018-2020,Bosnia-Herzegovina vs Austria,11.09.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,1000000.0,False,working,False,0,Civič,none,False
251,27970,27970,404,1435,Nations League 2018-2020,Bosnia-Herzegovina vs Austria,11.09.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,70000000.0,False,working,False,0,Pjanić,none,False
252,27971,27971,405,1435,Nations League 2018-2020,Bosnia-Herzegovina vs Austria,11.09.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,12000000.0,False,working,False,0,Višća,none,False
253,28006,28006,440,1437,Nations League 2018-2020,Bosnia-Herzegovina vs Northern Ireland,15.10.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,1000000.0,False,working,False,0,ehić,none,False
254,28007,28007,441,1437,Nations League 2018-2020,Bosnia-Herzegovina vs Northern Ireland,15.10.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,1000000.0,False,working,False,0,Civič,none,False
255,28014,28014,448,1437,Nations League 2018-2020,Bosnia-Herzegovina vs Northern Ireland,15.10.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,70000000.0,False,working,False,0,Pjanić,none,False
256,28015,28015,449,1437,Nations League 2018-2020,Bosnia-Herzegovina vs Northern Ireland,15.10.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,12000000.0,False,working,False,0,Višća,none,False
257,28039,28039,473,1438,Nations League 2018-2020,Austria vs Bosnia-Herzegovina,15.11.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,1000000.0,False,working,False,0,ehić,none,False
258,28040,28040,474,1438,Nations League 2018-2020,Austria vs Bosnia-Herzegovina,15.11.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,1000000.0,False,working,False,0,Civič,none,False
259,28047,28047,481,1438,Nations League 2018-2020,Austria vs Bosnia-Herzegovina,15.11.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,70000000.0,False,working,False,0,Pjanić,none,False
260,28048,28048,482,1438,Nations League 2018-2020,Austria vs Bosnia-Herzegovina,15.11.18,Bosnia-Herzegovina,BA,2018,SUCCESS,0,12000000.0,False,working,False,0,Višća,none,False
261,28607,28607,1041,1464,Nations League 2018-2020,Slovenia vs Bulgaria,06.09.18,Slovenia,SI,2018,SUCCESS,0,6000000.0,False,working,False,0,Verbič,none,False
262,28747,28747,81,3035,"World Cup Qualifiers, Europe, 2018",Denmark vs Montenegro,11-10-2016,Montenegro,ME,2016,SUCCESS,0,1500000.0,False,working,False,0,Tomašević,none,False
263,28945,28945,279,3044,"World Cup Qualifiers, Europe, 2018",Kazakhstan vs Montenegro,01-09-2017,Montenegro,ME,2017,SUCCESS,0,1500000.0,False,working,False,0,Tomašević,none,False
264,28999,28999,333,3047,"World Cup Qualifiers, Europe, 2018",Montenegro vs Romania,04-09-2017,Montenegro,ME,2017,SUCCESS,0,1500000.0,False,working,False,0,Tomašević,none,False
265,31313,31313,447,1078,"Euros 2024, Qualifiers",Bosnia-Herzegovina vs Iceland,23.03.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,8500000.0,False,working,False,0,Krunić,none,False
266,31412,31412,546,1082,"Euros 2024, Qualifiers",Slovakia vs Bosnia-Herzegovina,26.03.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,8500000.0,False,working,False,0,Krunić,none,False
267,31553,31553,687,1089,"Euros 2024, Qualifiers",Bosnia-Herzegovina vs Liechtenstein,08.09.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,8500000.0,False,working,False,0,Krunić,none,False
268,31653,31653,787,1093,"Euros 2024, Qualifiers",Iceland vs Bosnia-Herzegovina,11.09.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,8500000.0,False,working,False,0,Krunić,none,False
269,31828,31828,962,1101,"Euros 2024, Qualifiers",Luxembourg vs Bosnia-Herzegovina,16.11.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,8500000.0,False,working,False,0,Krunić,none,False
270,31900,31900,1034,1105,"Euros 2024, Qualifiers",Bosnia-Herzegovina vs Slovakia,19.11.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,800000.0,False,working,False,0,Pirić,none,False
271,31905,31905,1039,1105,"Euros 2024, Qualifiers",Bosnia-Herzegovina vs Slovakia,19.11.23,Bosnia-Herzegovina,BA,2023,SUCCESS,0,800000.0,False,working,False,0,Bašić,none,False
272,31918,31918,1052,1105,"Euros 2024, Qualifiers",Bosnia-Herzegovina vs Slovakia,19.11.23,Slovakia,SK,2023,SUCCESS,0,4500000.0,False,working,False,0,Hrošovský,none,False
273,39635,39635,35,1820,Nations League 2022-2023,Greece vs Cyprus,09.06.22,Cyprus,CY,2022,SUCCESS,0,400000.0,False,working,False,0,Gogić,none,False
274,39678,39678,78,1822,Nations League 2022-2023,Northern Ireland vs Cyprus,12.06.22,Cyprus,CY,2022,SUCCESS,0,400000.0,False,working,False,0,Gogić,none,False
275,39841,39841,241,1829,Nations League 2022-2023,Belarus vs Slovakia,03.06.22,Slovakia,SK,2022,SUCCESS,0,1400000.0,False,working,False,0,Almási,none,False
276,39852,39852,252,1830,Nations League 2022-2023,Slovakia vs Kazakhstan,06.06.22,Slovakia,SK,2022,SUCCESS,0,1400000.0,False,working,False,0,Almási,none,False
277,39903,39903,303,1832,Nations League 2022-2023,Azerbaijan vs Slovakia,10.06.22,Slovakia,SK,2022,SUCCESS,0,5000000.0,False,working,False,0,Hrošovský,none,False
278,39948,39948,348,1834,Nations League 2022-2023,Kazakhstan vs Slovakia,13.06.22,Slovakia,SK,2022,SUCCESS,0,5000000.0,False,working,False,0,Hrošovský,none,False
279,40005,40005,405,1837,Nations League 2022-2023,Slovakia vs Azerbaijan,22.09.22,Slovakia,SK,2022,SUCCESS,0,500000.0,False,working,False,0,Regáli,none,False
280,40048,40048,448,1839,Nations League 2022-2023,Azerbaijan vs Kazakhstan,25.09.22,Azerbaijan,AZ,2022,SUCCESS,0,500000.0,False,working,False,0,Ozobić,none,False
281,40411,40411,811,1855,Nations League 2022-2023,Andorra vs Moldova,06.06.22,Moldova,MD,2022,SUCCESS,0,400000.0,False,working,False,0,Stînă,none,False
282,40466,40466,866,1858,Nations League 2022-2023,Moldova vs Andorra,14.06.22,Moldova,MD,2022,SUCCESS,0,275000.0,False,working,False,0,Moțpan,none,False
283,40519,40519,919,1860,Nations League 2022-2023,Latvia vs Moldova,22.09.22,Moldova,MD,2022,SUCCESS,0,275000.0,False,working,False,0,Moțpan,none,False
284,40575,40575,975,1863,Nations League 2022-2023,Moldova vs Liechtenstein,25.09.22,Moldova,MD,2022,SUCCESS,0,275000.0,False,working,False,0,Moțpan,none,False
285,41261,41261,561,2604,"World Cup Qualifiers, Asia, 2022",Australia vs Chinese Taipei,07-06-2021,Chinese Taipei,TW,2021,SUCCESS,0,75000.0,False,working,False,0,Shin Shin-an,none,False
286,41734,41734,1034,2626,"World Cup Qualifiers, Asia, 2022",Chinese Taipei vs Kuwait,15-06-2021,Chinese Taipei,TW,2021,SUCCESS,0,75000.0,False,working,False,0,Shin Shin-an,none,False
287,42885,42885,1085,354,"Euros 2016, Qualifiers",Czech vs Netherlands,09.09.14,Czech Republic,CZ,2014,SUCCESS,0,2000000.0,False,working,False,0,Vácha,none,False
288,42900,42900,0,1922,"World Cup Qualifiers, Africa, 2018",Namibia vs Guinea,12-11-2015,Namibia,,2015,SUCCESS,0,250000.0,False,working,False,0,M Mbaeva,none,False
289,42902,42902,2,1922,"World Cup Qualifiers, Africa, 2018",Namibia vs Guinea,12-11-2015,Namibia,,2015,SUCCESS,0,225000.0,False,working,False,0,W Mwedihanga,none,False
290,42903,42903,3,1922,"World Cup Qualifiers, Africa, 2018",Namibia vs Guinea,12-11-2015,Namibia,,2015,SUCCESS,0,125000.0,False,working,False,0,C Katjiukua,none,False
291,42905,42905,5,1922,"World Cup Qualifiers, Africa, 2018",Namibia vs Guinea,12-11-2015,Namibia,,2015,SUCCESS,0,300000.0,False,working,False,0,R Ketjijere,none,False
292,42906,42906,6,1922,"World Cup Qualifiers, Africa, 2018",Namibia vs Guinea,12-11-2015,Namibia,,2015,SUCCESS,0,200000.0,False,working,False,0,D Hotto,none,False
293,42907,42907,7,1922,"World Cup Qualifiers, Africa, 2018",Namibia vs Guinea,12-11-2015,Namibia,,2015,SUCCESS,0,75000.0,False,working,False,0,P Shitembi,none,False
294,42909,42909,9,1922,"World Cup Qualifiers, Africa, 2018",Namibia vs Guinea,12-11-2015,Namibia,,2015,SUCCESS,0,75000.0,False,working,False,0,P Shalulile,none,False
295,42910,42910,10,1922,"World Cup Qualifiers, Africa, 2018",Namibia vs Guinea,12-11-2015,Namibia,,2015,SUCCESS,0,25000.0,False,working,False,0,B Shilongo,none,False
296,43164,43164,264,1934,"World Cup Qualifiers, Africa, 2018",Namibia vs Gambia,13-10-2015,Namibia,,2015,SUCCESS,0,250000.0,False,working,False,0,M Mbaeva,none,False
297,43166,43166,266,1934,"World Cup Qualifiers, Africa, 2018",Namibia vs Gambia,13-10-2015,Namibia,,2015,SUCCESS,0,125000.0,False,working,False,0,C Katjiukua,none,False
298,43168,43168,268,1934,"World Cup Qualifiers, Africa, 2018",Namibia vs Gambia,13-10-2015,Namibia,,2015,SUCCESS,0,225000.0,False,working,False,0,W Mwedihanga,none,False
