"interval","sum_rank_prediction_correct","average_rank_prediction_correct","sample_size","seasons"
9,23,0.605263157894737,38,"2023_2024"
11,27,0.5625,48,"2023_2024"
13,33,0.578947368421053,57,"2023_2024"
15,38,0.567164179104478,67,"2023_2024"
17,43,0.558441558441558,77,"2023_2024"
19,47,0.552941176470588,85,"2023_2024"
21,52,0.541666666666667,96,"2023_2024"
23,58,0.552380952380952,105,"2023_2024"
25,65,0.546218487394958,119,"2023_2024"
27,67,0.540322580645161,124,"2023_2024"
29,70,0.538461538461538,130,"2023_2024"
31,71,0.518248175182482,137,"2023_2024"
33,74,0.517482517482518,143,"2023_2024"
35,84,0.518518518518518,162,"2023_2024"
37,91,0.522988505747126,174,"2023_2024"
39,96,0.521739130434783,184,"2023_2024"
41,105,0.527638190954774,199,"2023_2024"
43,113,0.535545023696682,211,"2023_2024"
45,125,0.555555555555556,225,"2023_2024"
47,127,0.540425531914894,235,"2023_2024"
49,133,0.542857142857143,245,"2023_2024"
51,141,0.542307692307692,260,"2023_2024"
53,143,0.539622641509434,265,"2023_2024"
55,149,0.541818181818182,275,"2023_2024"
57,152,0.535211267605634,284,"2023_2024"
59,157,0.539518900343643,291,"2023_2024"
61,162,0.538205980066445,301,"2023_2024"
63,163,0.537953795379538,303,"2023_2024"
65,167,0.540453074433657,309,"2023_2024"
67,170,0.536277602523659,317,"2023_2024"
69,176,0.539877300613497,326,"2023_2024"
71,181,0.538690476190476,336,"2023_2024"
73,186,0.543859649122807,342,"2023_2024"
75,191,0.548850574712644,348,"2023_2024"
77,196,0.550561797752809,356,"2023_2024"
79,197,0.54874651810585,359,"2023_2024"
81,201,0.547683923705722,367,"2023_2024"
83,209,0.55,380,"2023_2024"
85,216,0.556701030927835,388,"2023_2024"
87,220,0.561224489795918,392,"2023_2024"
89,224,0.565656565656566,396,"2023_2024"
91,228,0.564356435643564,404,"2023_2024"
93,230,0.566502463054187,406,"2023_2024"
95,235,0.571776155717762,411,"2023_2024"
97,237,0.569711538461538,416,"2023_2024"
99,242,0.57210401891253,423,"2023_2024"
101,244,0.574117647058824,425,"2023_2024"
103,248,0.578088578088578,429,"2023_2024"
105,251,0.581018518518518,432,"2023_2024"
107,254,0.583908045977012,435,"2023_2024"
109,260,0.589569160997732,441,"2023_2024"
111,260,0.588235294117647,442,"2023_2024"
113,262,0.58876404494382,445,"2023_2024"
115,264,0.590604026845638,447,"2023_2024"
117,269,0.593818984547461,453,"2023_2024"
119,270,0.594713656387665,454,"2023_2024"
121,271,0.594298245614035,456,"2023_2024"
123,272,0.595185995623632,457,"2023_2024"
125,272,0.595185995623632,457,"2023_2024"
127,273,0.596069868995633,458,"2023_2024"
129,275,0.596529284164859,461,"2023_2024"
131,276,0.597402597402597,462,"2023_2024"
133,279,0.6,465,"2023_2024"
135,281,0.601713062098501,467,"2023_2024"
137,284,0.602972399150743,471,"2023_2024"
139,285,0.603813559322034,472,"2023_2024"
141,288,0.606315789473684,475,"2023_2024"
143,291,0.608786610878661,478,"2023_2024"
145,292,0.609603340292276,479,"2023_2024"
147,296,0.612836438923395,483,"2023_2024"
149,300,0.614754098360656,488,"2023_2024"
151,300,0.614754098360656,488,"2023_2024"
153,303,0.617107942973523,491,"2023_2024"
155,306,0.619433198380567,494,"2023_2024"
157,307,0.62020202020202,495,"2023_2024"
159,308,0.620967741935484,496,"2023_2024"
161,308,0.620967741935484,496,"2023_2024"
163,310,0.622489959839357,498,"2023_2024"
165,310,0.622489959839357,498,"2023_2024"
167,313,0.624750499001996,501,"2023_2024"
169,313,0.624750499001996,501,"2023_2024"
171,313,0.624750499001996,501,"2023_2024"
173,313,0.624750499001996,501,"2023_2024"
175,313,0.624750499001996,501,"2023_2024"
177,313,0.624750499001996,501,"2023_2024"
179,313,0.624750499001996,501,"2023_2024"
181,313,0.624750499001996,501,"2023_2024"
183,313,0.624750499001996,501,"2023_2024"
185,313,0.624750499001996,501,"2023_2024"
187,313,0.624750499001996,501,"2023_2024"
189,316,0.626984126984127,504,"2023_2024"
191,317,0.627722772277228,505,"2023_2024"
193,317,0.627722772277228,505,"2023_2024"
195,319,0.629191321499014,507,"2023_2024"
197,320,0.62992125984252,508,"2023_2024"
199,321,0.630648330058939,509,"2023_2024"
201,321,0.630648330058939,509,"2023_2024"
203,321,0.630648330058939,509,"2023_2024"
205,321,0.630648330058939,509,"2023_2024"
207,321,0.630648330058939,509,"2023_2024"
209,321,0.630648330058939,509,"2023_2024"
