,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,Lookup Still Required?,Lookup Return Case,Name(s) Found,Translated Name,Original Case,To Remove
199,1437,Nations League 2018-2020,15.10.18,Bosnia-Herzegovina vs Northern Ireland,2018,Bosnia,BA,Sarić,True,Failed Using Name Looking at Season and Season +-1,['Dario Saric'],,Group 1 Fail,False
200,1438,Nations League 2018-2020,15.11.18,Austria vs Bosnia-Herzegovina,2018,Bosnia,BA,Vranješ,True,Failed Using Name Looking at Season and Season +-1,['Stojan Vranjes'],,Group 1 Fail,False
201,1438,Nations League 2018-2020,15.11.18,Austria vs Bosnia-Herzegovina,2018,Bosnia,BA,Sarić,True,Failed Using Name Looking at Season and Season +-1,['Dario Saric'],,Group 1 Fail,False
202,1404,Nations League 2018-2020,08.09.18,Switzerland vs Iceland,2018,Iceland,IS,Palsson,True,Failed Using Name Looking at Season and Season +-1,['Emil Pálsson'],,Group 1 Fail,False
203,508,"Euros 2016, Qualifiers",11.10.14,Northern Ireland vs Faroe Islands,2014,North. Ireland,NI,Mc Laughlin,True,Failed Using Name Looking at Season and Season +-1,Connor McLaughlin,,Group 1 Fail,False
204,508,"Euros 2016, Qualifiers",11.10.14,Northern Ireland vs Faroe Islands,2014,Faroe Islands,FO,Edmundson,True,Failed Using Name Looking at Season and Season +-1,['Andrias Edmundsson'],,Group 1 Fail,False
205,509,"Euros 2016, Qualifiers",14.10.14,Faroe Islands vs Hungary,2014,Faroe Islands,FO,Edmundson,True,Failed Using Name Looking at Season and Season +-1,['Andrias Edmundsson'],,Group 1 Fail,False
206,509,"Euros 2016, Qualifiers",14.10.14,Faroe Islands vs Hungary,2014,Faroe Islands,FO,Vanhamar,True,Failed Using Name Looking at Season and Season +-1,['Gunnar Vatnhamar'],,Group 1 Fail,False
207,511,"Euros 2016, Qualifiers",14.10.14,Greece vs Northern Ireland,2014,North. Ireland,NI,Mc Laughlin,True,Failed Using Name Looking at Season and Season +-1,Connor McLaughlin,,Group 1 Fail,False
208,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,Faroe Islands,FO,Edmundson,True,Failed Using Name Looking at Season and Season +-1,['Andrias Edmundsson'],,Group 1 Fail,False
209,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,Faroe Islands,FO,Vanhamar,True,Failed Using Name Looking at Season and Season +-1,['Gunnar Vatnhamar'],,Group 1 Fail,False
210,521,"Euros 2016, Qualifiers",04.09.15,Faroe Islands vs Northern Ireland,2015,North. Ireland,NI,Mc Laughlin,True,Failed Using Name Looking at Season and Season +-1,Connor McLaughlin,,Group 1 Fail,False
211,1237,Copa America 2015,22.06.15,Brazil vs Venezuela,2015,Venezuela,VE,Tunez,True,Failed Using Name Looking at Season and Season +-1,['Andres Tunez'],,Group 1 Fail,False
212,606,"Euros 2016, Qualifiers",04.09.15,Serbia vs Armenia,2015,Serbia,RS,"['Djordje Ivanovic', 'Branislav Ivanovic']",True,Failed Using Name Looking at Season and Season +-1,['Djordje Ivanovic'],,Group 1 Fail,False
213,525,"Euros 2016, Qualifiers",07.09.15,Northern Ireland vs Hungary,2015,North. Ireland,NI,Mc Laughlin,True,Failed Using Name Looking at Season and Season +-1,Connor McLaughlin,,Group 1 Fail,False
214,527,"Euros 2016, Qualifiers",08.10.15,Hungary vs Faroe Islands,2015,Faroe Islands,FO,Vanhamar,True,Failed Using Name Looking at Season and Season +-1,['Gunnar Vatnhamar'],,Group 1 Fail,False
215,527,"Euros 2016, Qualifiers",08.10.15,Hungary vs Faroe Islands,2015,Faroe Islands,FO,Jacobsen,True,Failed Using Name Looking at Season and Season +-1,['Lars Jacobsen'],,Group 1 Fail,False
216,219,World Cup 2014,22.06.14,South Korea vs Algeria,2014,Algeria,DZ,Boogerra,True,Failed Using Name Looking at Season and Season +-1,['Aimen Bouguerra'],,Group 1 Fail,False
217,276,World Cup 2018,18.06.18,Tunisia vs England,2018,Tunisia,TN,Maalul,True,Failed Using Name Looking at Season and Season +-1,['Mohamed Hedi Gaaloul'],,Group 1 Fail,False
218,277,World Cup 2018,23.06.18,Belgium vs Tunisia,2018,Tunisia,TN,Maalul,True,Failed Using Name Looking at Season and Season +-1,['Mohamed Hedi Gaaloul'],,Group 1 Fail,False
219,1480,Nations League 2018-2020,11.10.18,Lithuania vs Romania,2018,Romania,RO,Tamás,True,Failed Using Name Looking at Season and Season +-1,['Andrei Dumitras'],,Group 1 Fail,False
220,387,"Euros 2016, Qualifiers",10.10.14,Wales vs Bosnia-Herzegovina,2014,Bosnia,BA,Ibishevich,True,Failed Using Name Looking at Season and Season +-1,['Elvir Ibisevic'],,Group 1 Fail,False
221,199,World Cup 2014,15.06.14,France vs Honduras,2014,Honduras,HN,Bernardez,True,Failed Using Name Looking at Season and Season +-1,['Victor Bernardez'],,Group 1 Fail,False
222,201,World Cup 2014,21.06.14,Honduras vs Ecuador,2014,Honduras,HN,Bernardez,True,Failed Using Name Looking at Season and Season +-1,['Victor Bernardez'],,Group 1 Fail,False
223,202,World Cup 2014,25.06.14,Honduras vs Switzerland,2014,Honduras,HN,Bernardez,True,Failed Using Name Looking at Season and Season +-1,['Victor Bernardez'],,Group 1 Fail,False
224,216,World Cup 2014,17.06.14,Belgium vs Algeria,2014,Algeria,DZ,Boogerra,True,Failed Using Name Looking at Season and Season +-1,['Aimen Bouguerra'],,Group 1 Fail,False
225,468,"Euros 2016, Qualifiers",08.10.15,Ireland vs Germany,2015,Ireland,IE,Kyogh,True,Failed Using Name Looking at Season and Season +-1,['Andy Keogh'],,Group 1 Fail,False
226,472,"Euros 2016, Qualifiers",11.10.15,Poland vs Ireland,2015,Ireland,IE,Kyogh,True,Failed Using Name Looking at Season and Season +-1,['Andy Keogh'],,Group 1 Fail,False
227,417,"Euros 2016, Qualifiers",09.10.14,North Macedonia vs Luxembourg,2014,N. Macedonia,MK,Ristowski,True,Failed Using Name Looking at Season and Season +-1,['Milan Ristovski'],,Group 1 Fail,False
228,450,"Euros 2016, Qualifiers",14.10.14,Gibraltar vs Georgia,2014,Gibraltar,GI,Garcia,True,Failed Using Name Looking at Season and Season +-1,['Emili Garcia'],,Group 1 Fail,False
229,374,"Euros 2016, Qualifiers",06.09.15,Latvia vs Czech,2015,Czech,CZ,Kolář,True,Failed Using Name Looking at Season and Season +-1,['Ondrej Kolar'],,Group 1 Fail,False
230,595,"Euros 2016, Qualifiers",11.10.14,Armenia vs Serbia,2014,Serbia,RS,"['Djordje Ivanovic', 'Branislav Ivanovic']",True,Failed Using Name Looking at Season and Season +-1,['Djordje Ivanovic'],,Group 1 Fail,False
231,602,"Euros 2016, Qualifiers",29.03.15,Portugal vs Serbia,2015,Serbia,RS,"['Djordje Ivanovic', 'Branislav Ivanovic']",True,Failed Using Name Looking at Season and Season +-1,['Djordje Ivanovic'],,Group 1 Fail,False
232,602,"Euros 2016, Qualifiers",29.03.15,Portugal vs Serbia,2015,Serbia,RS,"['Nemanja Petrovic', 'Radosav Petrovic']",True,Failed Using Name Looking at Season and Season +-1,['Nemanja Petrovic'],,Group 1 Fail,False
233,431,"Euros 2016, Qualifiers",05.09.15,Luxembourg vs North Macedonia,2015,N. Macedonia,MK,Ristowski,True,Failed Using Name Looking at Season and Season +-1,['Milan Ristovski'],,Group 1 Fail,False
234,530,"Euros 2016, Qualifiers",11.10.15,Faroe Islands vs Romania,2015,Faroe Islands,FO,Vanhamar,True,Failed Using Name Looking at Season and Season +-1,['Gunnar Vatnhamar'],,Group 1 Fail,False
235,852,"Euros 2020, Qualifiers",08.06.19,Finland vs Bosnia-Herzegovina,2019,Bosnia,BA,Sarić,True,Failed Using Name Looking at Season and Season +-1,['Dario Saric'],,Group 1 Fail,False
236,855,"Euros 2020, Qualifiers",11.06.19,Italy vs Bosnia-Herzegovina,2019,Bosnia,BA,Sarić,True,Failed Using Name Looking at Season and Season +-1,['Dario Saric'],,Group 1 Fail,False
237,356,"Euros 2016, Qualifiers",10.10.14,Latvia vs Iceland,2014,Iceland,IS,Haldorsson,True,Failed Using Name Looking at Season and Season +-1,['Hilmar Árni Halldórsson'],,Group 1 Fail,False
238,177,World Cup 2014,19.06.14,Cameroon vs Croatia,2014,Cameroon,CM,Abubakar,True,Failed Using Name Looking at Season and Season +-1,['Aboubakar Oumarou'],,Group 1 Fail,False
239,178,World Cup 2014,23.06.14,Cameroon vs Brazil,2014,Cameroon,CM,Abubakar,True,Failed Using Name Looking at Season and Season +-1,['Aboubakar Oumarou'],,Group 1 Fail,False
240,181,World Cup 2014,14.06.14,Chile vs Australia,2014,Australia,AU,Franžič,True,Failed Using Name Looking at Season and Season +-1,['Tyrese Francois'],,Group 1 Fail,False
241,184,World Cup 2014,23.06.14,Australia vs Spain,2014,Spain,ES,Vilya,True,Failed Using Name Looking at Season and Season +-1,['Gonzalo Villar'],,Group 1 Fail,False
242,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Cyprus,CY,Sotiriu,True,Failed Using Name Looking at Season and Season +-1,['Konstantinos Sotiriou'],,Group 1 Fail,False
243,864,"Euros 2020, Qualifiers",12.10.19,Bosnia-Herzegovina vs Finland,2019,Bosnia,BA,Sarić,True,Failed Using Name Looking at Season and Season +-1,['Dario Saric'],,Group 1 Fail,False
244,868,"Euros 2020, Qualifiers",15.10.19,Greece vs Bosnia-Herzegovina,2019,Bosnia,BA,Sarić,True,Failed Using Name Looking at Season and Season +-1,['Dario Saric'],,Group 1 Fail,False
245,875,"Euros 2020, Qualifiers",18.11.19,Liechtenstein vs Bosnia-Herzegovina,2019,Bosnia,BA,Sarić,True,Failed Using Name Looking at Season and Season +-1,['Dario Saric'],,Group 1 Fail,False
246,483,"Euros 2016, Qualifiers",15.11.14,San Marino vs Estonia,2014,Estonia,EE,Vasilyev,True,Failed Using Name Looking at Season and Season +-1,['Nikita Vassiljev'],,Group 1 Fail,False
247,491,"Euros 2016, Qualifiers",05.09.15,Estonia vs Lithuania,2015,Estonia,EE,Vasilyev,True,Failed Using Name Looking at Season and Season +-1,['Nikita Vassiljev'],,Group 1 Fail,False
248,491,"Euros 2016, Qualifiers",05.09.15,Estonia vs Lithuania,2015,Estonia,EE,Purier,True,Failed Using Name Looking at Season and Season +-1,['Eino Puri'],,Group 1 Fail,False
249,493,"Euros 2016, Qualifiers",05.09.15,Switzerland vs Slovenia,2015,Slovenia,SI,Handanović,True,Failed Using Name Looking at Season and Season +-1,['Jasmin Handanovic'],,Group 1 Fail,False
250,3134,"World Cup Qualifiers, Europe, 2018",01-09-2017,Norway vs Azerbaijan,2017,Azerbaijan,AZ,R Sadqov,True,Failed Using Name Looking at Season and Season +-1,['Rashad Sadiqov'],,Group 1 Fail,False
251,3143,"World Cup Qualifiers, Europe, 2018",10-06-2017,Azerbaijan vs Northern Ireland,2017,Azerbaijan,AZ,R Sadqov,True,Failed Using Name Looking at Season and Season +-1,['Rashad Sadiqov'],,Group 1 Fail,False
252,1828,Nations League 2022-2023,03.06.22,Kazakhstan vs Azerbaijan,2022,Azerbaijan,AZ,A Iasyev,True,Failed Using Name Looking at Season and Season +-1,['Arif Isayev'],,Group 1 Fail,False
253,1936,"World Cup Qualifiers, Africa, 2018",17-10-2015,Eswatini vs Djibouti,2015,Eswatini,SZ,C Skondze,True,Failed Using Name Looking at Season and Season +-1,Colani Papi Skondze,,Group 1 Fail,False
254,1913,"World Cup Qualifiers, Africa, 2014",08-09-2013,Sudan vs Lesotho,2013,Lesotho,LS,M Ntobo,True,Failed Using Name Looking at Season and Season +-1,['Moitheri Ntobo'],,Group 1 Fail,False
255,2236,"World Cup Qualifiers, Africa, 2026",19-11-2023,Sudan vs Congo DR,2023,Sudan,SD,Mohamed Erneq,True,Failed Using Name Looking at Season and Season +-1,Mohamed Amin,,Group 1 Fail,False
256,2242,"World Cup Qualifiers, Africa, 2026",16-11-2023,Sudan vs Togo,2023,Sudan,SD,Mohamed Erneq,True,Failed Using Name Looking at Season and Season +-1,Mohamed Amin,,Group 1 Fail,False
257,980,"Euros 2024, Qualifiers",27.03.23,Sweden vs Azerbaijan,2023,Azerbaijan,AZ,A Iasyev,True,Failed Using Name Looking at Season and Season +-1,['Arif Isayev'],,Group 1 Fail,False
258,981,"Euros 2024, Qualifiers",17.06.23,Azerbaijan vs Estonia,2023,Azerbaijan,AZ,A Iasyev,True,Failed Using Name Looking at Season and Season +-1,['Arif Isayev'],,Group 1 Fail,False
259,985,"Euros 2024, Qualifiers",09.09.23,Azerbaijan vs Belgium,2023,Azerbaijan,AZ,A Iasyev,True,Failed Using Name Looking at Season and Season +-1,['Arif Isayev'],,Group 1 Fail,False
260,989,"Euros 2024, Qualifiers",13.10.23,Estonia vs Azerbaijan,2023,Azerbaijan,AZ,A Iasyev,True,Failed Using Name Looking at Season and Season +-1,['Arif Isayev'],,Group 1 Fail,False
261,991,"Euros 2024, Qualifiers",16.10.23,Azerbaijan vs Austria,2023,Azerbaijan,AZ,A Iasyev,True,Failed Using Name Looking at Season and Season +-1,['Arif Isayev'],,Group 1 Fail,False
262,993,"Euros 2024, Qualifiers",16.11.23,Azerbaijan vs Sweden,2023,Azerbaijan,AZ,A Iasyev,True,Failed Using Name Looking at Season and Season +-1,['Arif Isayev'],,Group 1 Fail,False
263,995,"Euros 2024, Qualifiers",19.11.23,Belgium vs Azerbaijan,2023,Azerbaijan,AZ,A Iasyev,True,Failed Using Name Looking at Season and Season +-1,['Arif Isayev'],,Group 1 Fail,False
264,2183,"World Cup Qualifiers, Africa, 2022",29-03-2022,Tunisia vs Mali,2022,Mali,ML,A Diaby,True,Failed Using Name Looking at Season and Season +-1,['Alassane Diaby'],,Group 1 Fail,False
265,2437,"World Cup Qualifiers, Asia, 2018",13-10-2015,Jordan vs Tajikistan,2015,Tajikistan,TJ,K Saidov,True,Failed Using Name Looking at Season and Season +-1,['Karomatullo Saidov'],,Group 1 Fail,False
266,1317,Copa America 2021,14.06.21,Brazil vs Venezuela,2021,Venezuela,VE,J Moreno,True,Failed Using Name Looking at Season and Season +-1,['Johan Moreno'],,Group 1 Fail,False
267,2077,"World Cup Qualifiers, Africa, 2022",06-10-2021,Morocco vs Guinea-Bissau,2021,Guinea-Bissau,GW,A Mendy,True,Failed Using Name Looking at Season and Season +-1,['Alexandre Mendy'],,Group 1 Fail,False
268,3070,"World Cup Qualifiers, Europe, 2018",04-09-2017,Azerbaijan vs San Marino,2017,Azerbaijan,AZ,R Sadqov,True,Failed Using Name Looking at Season and Season +-1,['Rashad Sadiqov'],,Group 1 Fail,False
269,2948,"World Cup Qualifiers, Europe, 2018",26-03-2017,Azerbaijan vs Germany,2017,Azerbaijan,AZ,R Sadqov,True,Failed Using Name Looking at Season and Season +-1,['Rashad Sadiqov'],,Group 1 Fail,False
270,2958,"World Cup Qualifiers, Europe, 2018",05-10-2017,Azerbaijan vs Czech Republic,2017,Azerbaijan,AZ,R Sadqov,True,Failed Using Name Looking at Season and Season +-1,['Rashad Sadiqov'],,Group 1 Fail,False
271,2128,"World Cup Qualifiers, Africa, 2022",25-03-2022,Mali vs Tunisia,2022,Mali,ML,A Diaby,True,Failed Using Name Looking at Season and Season +-1,['Alassane Diaby'],,Group 1 Fail,False
272,2166,"World Cup Qualifiers, Africa, 2022",15-11-2021,Guinea-Bissau vs Sudan,2021,Guinea-Bissau,GW,A Mendy,True,Failed Using Name Looking at Season and Season +-1,['Alexandre Mendy'],,Group 1 Fail,False
273,2233,"World Cup Qualifiers, Africa, 2026",20-11-2023,Gambia vs Cote d'Ivoire,2023,Cote d'Ivoire,CI,H Traoré,True,Failed Using Name Looking at Season and Season +-1,['Hamed Junior Traorè'],,Group 1 Fail,False
274,2267,"World Cup Qualifiers, Asia, 2018",08-09-2015,Chinese Taipei vs Vietnam,2015,Vietnam,VN,V Minh Tun,True,Failed Using Name Looking at Season and Season +-1,['Van Tung Nguyen'],,Group 1 Fail,False
275,1245,Copa America 2016,19.06.16,Argentina vs Venezuela,2016,Venezuela,VE,Martinez,True,Failed Using Name Looking at Season and Season +-1,['Adrián Martínez'],,Group 1 Fail,False
276,1259,Copa America 2016,06.06.16,Jamaica vs Venezuela,2016,Venezuela,VE,Martinez,True,Failed Using Name Looking at Season and Season +-1,['Adrián Martínez'],,Group 1 Fail,False
277,1261,Copa America 2016,10.06.16,Uruguay vs Venezuela,2016,Venezuela,VE,Martinez,True,Failed Using Name Looking at Season and Season +-1,['Adrián Martínez'],,Group 1 Fail,False
278,2000,"World Cup Qualifiers, Africa, 2018",11-11-2016,Libya vs Tunisia,2016,Libya,LY,Abdelrahman Fetori,True,Failed Using Name Looking at Season and Season +-1,['Abdulrahim El-Triki'],,Group 1 Fail,False
279,865,"Euros 2020, Qualifiers",12.10.19,Italy vs Greece,2019,Italy,IT,D,True,Failed Using Name Looking at Season and Season +-1,Danilo D’Ambrosio,,Group 1 Fail,False
