,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,Lookup Still Required?,Lookup Return Case,Name(s) Found,Translated Name,Original Case,To Remove
434,2759,"World Cup Qualifiers, Asia, 2026",12-10-2023,Afghanistan vs Mongolia,2023,Afghanistan,AF,Najim Haidary,True,Failed Using Name Looking at Season and Season +-1,Najim Haidary,,Match Date Filter Said 0,False
435,2759,"World Cup Qualifiers, Asia, 2026",12-10-2023,Afghanistan vs Mongolia,2023,Afghanistan,AF,Noor Husin,True,Failed Using Name Looking at Season and Season +-1,Noor Husin,,Match Date Filter Said 0,False
436,2759,"World Cup Qualifiers, Asia, 2026",12-10-2023,Afghanistan vs Mongolia,2023,Afghanistan,AF,Omran Haydary,True,Failed Using Name Looking at Season and Season +-1,Omran Haydary,,Match Date Filter Said 0,False
437,617,"Euros 2020, Qualifiers",12.11.20,Hungary vs Iceland,2020,Iceland,IS,Palsson,True,Failed Using Name Looking at Season and Season +-1,Emil Pálsson,,Match Date Filter Said 0,False
438,624,"Euros 2020, Qualifiers",08.10.20,Iceland vs Romania,2020,Iceland,IS,Palsson,True,Failed Using Name Looking at Season and Season +-1,Emil Pálsson,,Match Date Filter Said 0,False
439,1744,Nations League 2022-2023,01.06.22,Poland vs Wales,2022,Wales,WA,Jn Williams,True,Failed Using Name Looking at Season and Season +-1,Jonny Williams,,Match Date Filter Said 0,False
440,2436,"World Cup Qualifiers, Asia, 2018",24-03-2016,Oman vs Guam,2016,Oman,OM,Ahmed Mubarak,True,Failed Using Name Looking at Season and Season +-1,Ahmed Mubarak,,Match Date Filter Said 0,False
441,2442,"World Cup Qualifiers, Asia, 2018",12-03-2015,Cambodia vs Macao,2015,Cambodia,KH,Sovan Sok,True,Failed Using Name Looking at Season and Season +-1,Sovann Ouk,,Match Date Filter Said 0,False
442,2450,"World Cup Qualifiers, Asia, 2018",03-09-2015,Kuwait vs Myanmar,2015,Kuwait,KW,Musaed Al Enazi,True,Failed Using Name Looking at Season and Season +-1,Mesaed Al-Enezi,,Match Date Filter Said 0,False
443,2450,"World Cup Qualifiers, Asia, 2018",03-09-2015,Kuwait vs Myanmar,2015,Myanmar,MM,Pyaye Phyo Aung,True,Failed Using Name Looking at Season and Season +-1,Pyaye Phyo Aung,,Match Date Filter Said 0,False
444,2450,"World Cup Qualifiers, Asia, 2018",03-09-2015,Kuwait vs Myanmar,2015,Myanmar,MM,Hein Zar Aung,True,Failed Using Name Looking at Season and Season +-1,Hein Htet Aung,,Match Date Filter Said 0,False
445,2451,"World Cup Qualifiers, Asia, 2018",29-03-2016,Maldives vs Bhutan,2016,Bhutan,BT,D Tshering,True,Failed Using Name Looking at Season and Season +-1,Dawa Tshering Sr.,,Match Date Filter Said 0,False
446,2460,"World Cup Qualifiers, Asia, 2018",13-10-2015,Kuwait vs Lebanon,2015,Kuwait,KW,Musaed Al Enazi,True,Failed Using Name Looking at Season and Season +-1,Mesaed Al-Enezi,,Match Date Filter Said 0,False
447,2463,"World Cup Qualifiers, Asia, 2018",29-03-2016,Palestine vs Timor-Leste,2016,Timor-Leste,TL,Ervino,True,Failed Using Name Looking at Season and Season +-1,Ervino Soares,,Match Date Filter Said 0,False
448,2466,"World Cup Qualifiers, Asia, 2018",06-09-2016,Iraq vs Saudi Arabia,2016,Saudi Arabia,SA,Naif Hazazi,True,Failed Using Name Looking at Season and Season +-1,Nayef Hazazi,,Match Date Filter Said 0,False
449,2467,"World Cup Qualifiers, Asia, 2018",24-03-2016,Iran vs India,2016,India,IN,A Fernandes,True,Failed Using Name Looking at Season and Season +-1,Augustin Fernandes,,Match Date Filter Said 0,False
450,2469,"World Cup Qualifiers, Asia, 2018",29-03-2016,India vs Turkmenistan,2016,India,IN,A Fernandes,True,Failed Using Name Looking at Season and Season +-1,Augustin Fernandes,,Match Date Filter Said 0,False
451,2469,"World Cup Qualifiers, Asia, 2018",29-03-2016,India vs Turkmenistan,2016,Turkmenistan,TM,S Orazow,True,Failed Using Name Looking at Season and Season +-1,Suleyman Orazov,,Match Date Filter Said 0,False
452,2474,"World Cup Qualifiers, Asia, 2018",11-06-2015,Lebanon vs Kuwait,2015,Lebanon,LB,Hussein Awada,True,Failed Using Name Looking at Season and Season +-1,Hussein Awada,,Match Date Filter Said 0,False
453,2474,"World Cup Qualifiers, Asia, 2018",11-06-2015,Lebanon vs Kuwait,2015,Kuwait,KW,Musaed Al Enazi,True,Failed Using Name Looking at Season and Season +-1,Mesaed Al-Enezi,,Match Date Filter Said 0,False
454,2381,"World Cup Qualifiers, Asia, 2018",24-03-2016,Qatar vs Hong Kong,2016,Hong Kong,HK,Nägelein Andy,True,Failed Using Name Looking at Season and Season +-1,Andy Nägelein,,Match Date Filter Said 0,False
455,2384,"World Cup Qualifiers, Asia, 2018",08-09-2015,Cambodia vs Syria,2015,Cambodia,KH,Sovan Sok,True,Failed Using Name Looking at Season and Season +-1,Sovann Ouk,,Match Date Filter Said 0,False
456,2414,"World Cup Qualifiers, Asia, 2018",29-03-2016,Iraq vs Vietnam,2016,Vietnam,VN,Phm Thành Lng,True,Failed Using Name Looking at Season and Season +-1,Pham Thanh Long Le,,Match Date Filter Said 0,False
457,2419,"World Cup Qualifiers, Asia, 2018",11-06-2015,Bangladesh vs Kyrgyzstan,2015,Bangladesh,BD,M Haque,True,Failed Using Name Looking at Season and Season +-1,Mohamed Ainal Haque,,Match Date Filter Said 0,False
458,2080,"World Cup Qualifiers, Africa, 2022",03-09-2021,Mozambique vs Cote d'Ivoire,2021,Mozambique,MZ,N Norberto,True,Failed Using Name Looking at Season and Season +-1,Norberto,,Match Date Filter Said 0,False
459,2082,"World Cup Qualifiers, Africa, 2022",11-10-2021,Cote d'Ivoire vs Malawi,2021,Cote d'Ivoire,CI,F Boli,True,Failed Using Name Looking at Season and Season +-1,Franck Boli,,Match Date Filter Said 0,False
460,2086,"World Cup Qualifiers, Africa, 2022",03-09-2021,Mauritania vs Zambia,2021,Mauritania,MR,Rachid Ahmed,True,Failed Using Name Looking at Season and Season +-1,Di Ahmedou,,Match Date Filter Said 0,False
461,2086,"World Cup Qualifiers, Africa, 2022",03-09-2021,Mauritania vs Zambia,2021,Zambia,ZM,B Musonda,True,Failed Using Name Looking at Season and Season +-1,Boyd Siame Musonda,,Match Date Filter Said 0,False
462,2090,"World Cup Qualifiers, Africa, 2022",04-09-2019,Djibouti vs Eswatini,2019,Djibouti,DJ,W Said,True,Failed Using Name Looking at Season and Season +-1,Warsama Houssein Said,,Match Date Filter Said 0,False
463,2091,"World Cup Qualifiers, Africa, 2022",07-09-2021,Zambia vs Tunisia,2021,Zambia,ZM,B Musonda,True,Failed Using Name Looking at Season and Season +-1,Boyd Siame Musonda,,Match Date Filter Said 0,False
464,2091,"World Cup Qualifiers, Africa, 2022",07-09-2021,Zambia vs Tunisia,2021,Zambia,ZM,D Chapa,True,Failed Using Name Looking at Season and Season +-1,Dickson Chapa,,Match Date Filter Said 0,False
465,2093,"World Cup Qualifiers, Africa, 2022",03-09-2021,Zimbabwe vs South Africa,2021,South Africa,ZA,G Links,True,Failed Using Name Looking at Season and Season +-1,Gift Links,,Match Date Filter Said 0,False
466,2105,"World Cup Qualifiers, Africa, 2022",07-09-2021,Malawi vs Mozambique,2021,Malawi,MW,R Chipuwa,True,Failed Using Name Looking at Season and Season +-1,Richard Chipuwa,,Match Date Filter Said 0,False
467,2105,"World Cup Qualifiers, Africa, 2022",07-09-2021,Malawi vs Mozambique,2021,Mozambique,MZ,N Norberto,True,Failed Using Name Looking at Season and Season +-1,Norberto,,Match Date Filter Said 0,False
468,2106,"World Cup Qualifiers, Africa, 2022",11-11-2021,South Africa vs Zimbabwe,2021,Zimbabwe,ZW,B Galloway,True,Failed Using Name Looking at Season and Season +-1,Brendan Galloway,,Match Date Filter Said 0,False
469,2106,"World Cup Qualifiers, Africa, 2022",11-11-2021,South Africa vs Zimbabwe,2021,Zimbabwe,ZW,B Sarupinda,True,Failed Using Name Looking at Season and Season +-1,Blessing Sarupinda,,Match Date Filter Said 0,False
470,2108,"World Cup Qualifiers, Africa, 2022",12-11-2021,Angola vs Egypt,2021,Angola,AO,J Bela,True,Failed Using Name Looking at Season and Season +-1,Jérémie Bela,,Match Date Filter Said 0,False
471,2108,"World Cup Qualifiers, Africa, 2022",12-11-2021,Angola vs Egypt,2021,Angola,AO,Mateus,True,Failed Using Name Looking at Season and Season +-1,Mateus,,Match Date Filter Said 0,False
472,2117,"World Cup Qualifiers, Africa, 2022",07-09-2021,Tanzania vs Madagascar,2021,Madagascar,MG,L Manampisoa,True,Failed Using Name Looking at Season and Season +-1,Lalaina Manampisoa,,Match Date Filter Said 0,False
473,1407,Nations League 2018-2020,15.10.18,Iceland vs Switzerland,2018,Iceland,IS,Eyjolfsson,True,Failed Using Name Looking at Season and Season +-1,Gísli Eyjólfsson,,Match Date Filter Said 0,False
474,1408,Nations League 2018-2020,15.11.18,Belgium vs Iceland,2018,Iceland,IS,Palsson,True,Failed Using Name Looking at Season and Season +-1,Emil Pálsson,,Match Date Filter Said 0,False
475,1059,"Euros 2024, Qualifiers",09.09.23,Andorra vs Belarus,2023,Andorra,AD,San Nicolas,True,Failed Using Name Looking at Season and Season +-1,Luigi San Nicolas,,Match Date Filter Said 0,False
476,1062,"Euros 2024, Qualifiers",12.09.23,Switzerland vs Andorra,2023,Andorra,AD,San Nicolas,True,Failed Using Name Looking at Season and Season +-1,Luigi San Nicolas,,Match Date Filter Said 0,False
477,1066,"Euros 2024, Qualifiers",12.10.23,Andorra vs Kosovo,2023,Andorra,AD,San Nicolas,True,Failed Using Name Looking at Season and Season +-1,Luigi San Nicolas,,Match Date Filter Said 0,False
478,1068,"Euros 2024, Qualifiers",15.10.23,Romania vs Andorra,2023,Andorra,AD,San Nicolas,True,Failed Using Name Looking at Season and Season +-1,Luigi San Nicolas,,Match Date Filter Said 0,False
479,1076,"Euros 2024, Qualifiers",21.11.23,Andorra vs Israel,2023,Andorra,AD,San Nicolas,True,Failed Using Name Looking at Season and Season +-1,Luigi San Nicolas,,Match Date Filter Said 0,False
480,1078,"Euros 2024, Qualifiers",23.03.23,Bosnia-Herzegovina vs Iceland,2023,Iceland,IS,Palsson,True,Failed Using Name Looking at Season and Season +-1,Emil Pálsson,,Match Date Filter Said 0,False
481,1080,"Euros 2024, Qualifiers",26.03.23,Liechtenstein vs Iceland,2023,Iceland,IS,Palsson,True,Failed Using Name Looking at Season and Season +-1,Emil Pálsson,,Match Date Filter Said 0,False
482,1085,"Euros 2024, Qualifiers",17.06.23,Iceland vs Slovakia,2023,Iceland,IS,Palsson,True,Failed Using Name Looking at Season and Season +-1,Emil Pálsson,,Match Date Filter Said 0,False
483,1087,"Euros 2024, Qualifiers",20.06.23,Iceland vs Portugal,2023,Iceland,IS,Palsson,True,Failed Using Name Looking at Season and Season +-1,Emil Pálsson,,Match Date Filter Said 0,False
484,1090,"Euros 2024, Qualifiers",08.09.23,Luxembourg vs Iceland,2023,Iceland,IS,Palsson,True,Failed Using Name Looking at Season and Season +-1,Emil Pálsson,,Match Date Filter Said 0,False
485,1093,"Euros 2024, Qualifiers",11.09.23,Iceland vs Bosnia-Herzegovina,2023,Iceland,IS,Palsson,True,Failed Using Name Looking at Season and Season +-1,Emil Pálsson,,Match Date Filter Said 0,False
486,1096,"Euros 2024, Qualifiers",13.10.23,Iceland vs Luxembourg,2023,Iceland,IS,Palsson,True,Failed Using Name Looking at Season and Season +-1,Emil Pálsson,,Match Date Filter Said 0,False
487,1099,"Euros 2024, Qualifiers",16.10.23,Iceland vs Liechtenstein,2023,Iceland,IS,Palsson,True,Failed Using Name Looking at Season and Season +-1,Emil Pálsson,,Match Date Filter Said 0,False
488,1102,"Euros 2024, Qualifiers",16.11.23,Slovakia vs Iceland,2023,Iceland,IS,Palsson,True,Failed Using Name Looking at Season and Season +-1,Emil Pálsson,,Match Date Filter Said 0,False
489,1104,"Euros 2024, Qualifiers",19.11.23,Portugal vs Iceland,2023,Iceland,IS,Palsson,True,Failed Using Name Looking at Season and Season +-1,Emil Pálsson,,Match Date Filter Said 0,False
490,2326,"World Cup Qualifiers, Asia, 2018",08-10-2015,Kuwait vs South Korea,2015,Kuwait,KW,Musaed Al Enazi,True,Failed Using Name Looking at Season and Season +-1,Mesaed Al-Enezi,,Match Date Filter Said 0,False
491,2337,"World Cup Qualifiers, Asia, 2018",08-10-2015,Bhutan vs Maldives,2015,Maldives,MV,Ali Shaamiu,True,Failed Using Name Looking at Season and Season +-1,Ali Shaamiu,,Match Date Filter Said 0,False
492,2347,"World Cup Qualifiers, Asia, 2018",17-03-2015,Bhutan vs Sri Lanka,2015,Sri Lanka,LK,Mohamed Johar,True,Failed Using Name Looking at Season and Season +-1,Mohamed Shifan,,Match Date Filter Said 0,False
493,2360,"World Cup Qualifiers, Asia, 2018",29-03-2016,Lebanon vs Myanmar,2016,Myanmar,MM,Nay Zaw Aung,True,Failed Using Name Looking at Season and Season +-1,Nay Zaw Aung,,Match Date Filter Said 0,False
494,2363,"World Cup Qualifiers, Asia, 2018",03-09-2015,Australia vs Bangladesh,2015,Bangladesh,BD,M Haque,True,Failed Using Name Looking at Season and Season +-1,Mohamed Ainal Haque,,Match Date Filter Said 0,False
495,2891,"World Cup Qualifiers, Europe, 2014",11-10-2013,Faroe Islands vs Kazakhstan,2013,Faroe Islands,FO,Jóhan Davidsen,True,Failed Using Name Looking at Season and Season +-1,Jógvan Davidsen,,Match Date Filter Said 0,False
496,2899,"World Cup Qualifiers, Europe, 2014",11-06-2013,Sweden vs Faroe Islands,2013,Faroe Islands,FO,Jóhan Davidsen,True,Failed Using Name Looking at Season and Season +-1,Jógvan Davidsen,,Match Date Filter Said 0,False
497,2905,"World Cup Qualifiers, Europe, 2014",10-09-2013,Georgia vs Finland,2013,Georgia,GE,U Lobjanidze,True,Failed Using Name Looking at Season and Season +-1,Saba Lobjanidze,,Match Date Filter Said 0,False
498,2907,"World Cup Qualifiers, Europe, 2014",22-03-2013,Poland vs Ukraine,2013,Poland,PL,R Majewski,True,Failed Using Name Looking at Season and Season +-1,Radoslaw Majecki,,Match Date Filter Said 0,False
499,2930,"World Cup Qualifiers, Europe, 2014",15-10-2013,Spain vs Georgia,2013,Georgia,GE,U Lobjanidze,True,Failed Using Name Looking at Season and Season +-1,Saba Lobjanidze,,Match Date Filter Said 0,False
500,2579,"World Cup Qualifiers, Asia, 2022",07-06-2021,United Arab Emirates vs Thailand,2021,United Arab Emirates,AE,Mahmoud Khamis,True,Failed Using Name Looking at Season and Season +-1,Mahmoud Khamisi,,Match Date Filter Said 0,False
501,2580,"World Cup Qualifiers, Asia, 2022",07-06-2021,Iraq vs Cambodia,2021,Cambodia,KH,Ouk Sovann,True,Failed Using Name Looking at Season and Season +-1,Ouk Sothy,,Match Date Filter Said 0,False
502,2584,"World Cup Qualifiers, Asia, 2022",10-10-2019,Kyrgyzstan vs Myanmar,2019,Myanmar,MM,Kyaw Soe Moe,True,Failed Using Name Looking at Season and Season +-1,Soe Kyaw Kyaw,,Match Date Filter Said 0,False
503,2584,"World Cup Qualifiers, Asia, 2022",10-10-2019,Kyrgyzstan vs Myanmar,2019,Myanmar,MM,Zin Min Tun,True,Failed Using Name Looking at Season and Season +-1,Zin Min Tun,,Match Date Filter Said 0,False
504,2588,"World Cup Qualifiers, Asia, 2022",03-06-2021,Bangladesh vs Afghanistan,2021,Bangladesh,BD,M Miah,True,Failed Using Name Looking at Season and Season +-1,Mamun Miah,,Match Date Filter Said 0,False
505,2591,"World Cup Qualifiers, Asia, 2022",05-09-2019,Mongolia vs Myanmar,2019,Myanmar,MM,Kyaw Soe Moe,True,Failed Using Name Looking at Season and Season +-1,Soe Kyaw Kyaw,,Match Date Filter Said 0,False
506,2592,"World Cup Qualifiers, Asia, 2022",07-06-2021,Bangladesh vs India,2021,Bangladesh,BD,M Miah,True,Failed Using Name Looking at Season and Season +-1,Mamun Miah,,Match Date Filter Said 0,False
507,2593,"World Cup Qualifiers, Asia, 2022",07-06-2021,Vietnam vs Indonesia,2021,Indonesia,ID,M Ridho,True,Failed Using Name Looking at Season and Season +-1,Muhammad Ridho,,Match Date Filter Said 0,False
508,2595,"World Cup Qualifiers, Asia, 2022",14-11-2019,Kuwait vs Chinese Taipei,2019,Kuwait,KW,Fahad Al Rashidi,True,Failed Using Name Looking at Season and Season +-1,Fahad Aidh Al-Rashidi,,Match Date Filter Said 0,False
509,2599,"World Cup Qualifiers, Asia, 2022",10-09-2019,Yemen vs Saudi Arabia,2019,Yemen,YE,Mohsen Mohammed,True,Failed Using Name Looking at Season and Season +-1,Mohsen Mohammed,,Match Date Filter Said 0,False
510,2600,"World Cup Qualifiers, Asia, 2022",11-11-2021,Iraq vs Syria,2021,Syria,SY,Ahmad Ashkar,True,Failed Using Name Looking at Season and Season +-1,Ahmed El Ashkar,,Match Date Filter Said 0,False
511,2604,"World Cup Qualifiers, Asia, 2022",07-06-2021,Australia vs Chinese Taipei,2021,Chinese Taipei,TW,Cheng Hao,True,Failed Using Name Looking at Season and Season +-1,Cheng Chou,,Match Date Filter Said 0,False
512,2609,"World Cup Qualifiers, Asia, 2022",15-10-2019,Syria vs Guam,2019,Syria,SY,Ahmad Ashkar,True,Failed Using Name Looking at Season and Season +-1,Ahmed El Ashkar,,Match Date Filter Said 0,False
513,2626,"World Cup Qualifiers, Asia, 2022",15-06-2021,Chinese Taipei vs Kuwait,2021,Chinese Taipei,TW,Cheng Hao,True,Failed Using Name Looking at Season and Season +-1,Cheng Chou,,Match Date Filter Said 0,False
514,2627,"World Cup Qualifiers, Asia, 2022",10-09-2019,Myanmar vs Japan,2019,Myanmar,MM,Kyaw Soe Moe,True,Failed Using Name Looking at Season and Season +-1,Soe Kyaw Kyaw,,Match Date Filter Said 0,False
515,1923,"World Cup Qualifiers, Africa, 2018",12-11-2015,Benin vs Burkina Faso,2015,Burkina Faso,BF,M Ko,True,Failed Using Name Looking at Season and Season +-1,Mbah Koné,,Match Date Filter Said 0,False
516,1930,"World Cup Qualifiers, Africa, 2018",13-10-2015,Niger vs Somalia,2015,Niger,NE,D Adamou,True,Failed Using Name Looking at Season and Season +-1,Adamou Ibrahim Djibo,,Match Date Filter Said 0,False
517,1944,"World Cup Qualifiers, Africa, 2018",17-11-2015,Burkina Faso vs Benin,2015,Burkina Faso,BF,M Ko,True,Failed Using Name Looking at Season and Season +-1,Mbah Koné,,Match Date Filter Said 0,False
518,1950,"World Cup Qualifiers, Africa, 2018",17-11-2015,Nigeria vs Eswatini,2015,Nigeria,NG,S Abdullahi,True,Failed Using Name Looking at Season and Season +-1,Suleiman Abdullahi,,Match Date Filter Said 0,False
519,1962,"World Cup Qualifiers, Africa, 2018",17-11-2015,South Africa vs Angola,2015,Angola,AO,Miguel,True,Failed Using Name Looking at Season and Season +-1,Inácio Miguel,,Match Date Filter Said 0,False
520,1967,"World Cup Qualifiers, Africa, 2018",08-10-2016,Congo DR vs Libya,2016,Libya,LY,Ali Al Musrati,True,Failed Using Name Looking at Season and Season +-1,Ali Al-Musrat,,Match Date Filter Said 0,False
521,3550,"African Cup of Nations, 2019",24-06-2019,Tunisia vs Angola,2019,Angola,AO,Paizo,True,Failed Using Name Looking at Season and Season +-1,De Paizo,,Match Date Filter Said 0,False
522,3567,"African Cup of Nations, 2019",29-06-2019,Mauritania vs Angola,2019,Angola,AO,Paizo,True,Failed Using Name Looking at Season and Season +-1,De Paizo,,Match Date Filter Said 0,False
523,3583,"African Cup of Nations, 2019",02-07-2019,Angola vs Mali,2019,Angola,AO,Paizo,True,Failed Using Name Looking at Season and Season +-1,De Paizo,,Match Date Filter Said 0,False
524,1886,"World Cup Qualifiers, Africa, 2014",08-09-2013,Cameroon vs Libya,2013,Cameroon,CM,N Nkoulou,True,Failed Using Name Looking at Season and Season +-1,Nicolas N’Koulou,,Match Date Filter Said 0,False
525,1886,"World Cup Qualifiers, Africa, 2014",08-09-2013,Cameroon vs Libya,2013,Libya,LY,Osama Abdusalam,True,Failed Using Name Looking at Season and Season +-1,Osama Abdusalam,,Match Date Filter Said 0,False
526,1891,"World Cup Qualifiers, Africa, 2014",07-09-2013,Niger vs Congo,2013,Niger,NE,S Musa,True,Failed Using Name Looking at Season and Season +-1,Musa Shehu,,Match Date Filter Said 0,False
527,1893,"World Cup Qualifiers, Africa, 2014",08-09-2013,Benin vs Rwanda,2013,Benin,BJ,L Fousséni,True,Failed Using Name Looking at Season and Season +-1,Lazadi Fousseni,,Match Date Filter Said 0,False
528,1893,"World Cup Qualifiers, Africa, 2014",08-09-2013,Benin vs Rwanda,2013,Rwanda,RW,F Usengimana,True,Failed Using Name Looking at Season and Season +-1,Faustin Usengimana,,Match Date Filter Said 0,False
529,1893,"World Cup Qualifiers, Africa, 2014",08-09-2013,Benin vs Rwanda,2013,Rwanda,RW,M Mushimiyimana,True,Failed Using Name Looking at Season and Season +-1,Mouhamed Mushimiyimana,,Match Date Filter Said 0,False
530,1894,"World Cup Qualifiers, Africa, 2014",07-09-2013,Angola vs Liberia,2013,Angola,AO,Hugo Marques,True,Failed Using Name Looking at Season and Season +-1,Hugo Marques,,Match Date Filter Said 0,False
531,1894,"World Cup Qualifiers, Africa, 2014",07-09-2013,Angola vs Liberia,2013,Angola,AO,Mabululu,True,Failed Using Name Looking at Season and Season +-1,Mabululu,,Match Date Filter Said 0,False
532,1894,"World Cup Qualifiers, Africa, 2014",07-09-2013,Angola vs Liberia,2013,Liberia,LR,M Varney,True,Failed Using Name Looking at Season and Season +-1,Mohammed Varney,,Match Date Filter Said 0,False
533,1898,"World Cup Qualifiers, Africa, 2014",07-09-2013,Sierra Leone vs Equatorial Guinea,2013,Sierra Leone,SL,I Kargbo,True,Failed Using Name Looking at Season and Season +-1,Ibrahim Kargbo,,Match Date Filter Said 0,False
534,1899,"World Cup Qualifiers, Africa, 2014",17-11-2013,Cameroon vs Tunisia,2013,Cameroon,CM,N Nkoulou,True,Failed Using Name Looking at Season and Season +-1,Nicolas N’Koulou,,Match Date Filter Said 0,False
535,1900,"World Cup Qualifiers, Africa, 2014",10-09-2013,Egypt vs Guinea,2013,Guinea,GN,H Baldé,True,Failed Using Name Looking at Season and Season +-1,Habib Baldé,,Match Date Filter Said 0,False
536,1905,"World Cup Qualifiers, Africa, 2014",08-09-2013,Zimbabwe vs Mozambique,2013,Zimbabwe,ZW,B Kangwa,True,Failed Using Name Looking at Season and Season +-1,Bruce Kangwa,,Match Date Filter Said 0,False
537,1908,"World Cup Qualifiers, Africa, 2014",07-09-2013,Gambia vs Tanzania,2013,Gambia,GM,A Mansally,True,Failed Using Name Looking at Season and Season +-1,Abdoulie Mansally,,Match Date Filter Said 0,False
538,1908,"World Cup Qualifiers, Africa, 2014",07-09-2013,Gambia vs Tanzania,2013,Gambia,GM,E Sohna,True,Failed Using Name Looking at Season and Season +-1,Ebrima Sohna,,Match Date Filter Said 0,False
539,1913,"World Cup Qualifiers, Africa, 2014",08-09-2013,Sudan vs Lesotho,2013,Sudan,SD,Malik Mohammed,True,Failed Using Name Looking at Season and Season +-1,Malik Mohamed Barma,,Match Date Filter Said 0,False
540,1614,Nations League 2020-2021,03.09.20,Turkey vs Hungary,2020,Turkey,TR,Hakan Yanda,True,Failed Using Name Looking at Season and Season +-1,Hakan Balta,,Match Date Filter Said 0,False
541,2848,"World Cup Qualifiers, Europe, 2014",22-03-2013,France vs Georgia,2013,Georgia,GE,U Lobjanidze,True,Failed Using Name Looking at Season and Season +-1,Saba Lobjanidze,,Match Date Filter Said 0,False
542,2852,"World Cup Qualifiers, Europe, 2014",15-11-2013,Greece vs Romania,2013,Romania,RO,R Raț,True,Failed Using Name Looking at Season and Season +-1,Răzvan Raț,,Match Date Filter Said 0,False
543,2856,"World Cup Qualifiers, Europe, 2014",10-09-2013,Cyprus vs Slovenia,2013,Cyprus,CY,C Theo,True,Failed Using Name Looking at Season and Season +-1,Chrysovalantis Theouli,,Match Date Filter Said 0,False
544,2859,"World Cup Qualifiers, Europe, 2014",26-03-2013,Estonia vs Andorra,2013,Andorra,AD,Victor Moreira,True,Failed Using Name Looking at Season and Season +-1,Victor Silverio,,Match Date Filter Said 0,False
545,2861,"World Cup Qualifiers, Europe, 2014",22-03-2013,Andorra vs Turkey,2013,Andorra,AD,Victor Moreira,True,Failed Using Name Looking at Season and Season +-1,Victor Silverio,,Match Date Filter Said 0,False
546,2869,"World Cup Qualifiers, Europe, 2014",06-09-2013,Georgia vs France,2013,Georgia,GE,U Lobjanidze,True,Failed Using Name Looking at Season and Season +-1,Saba Lobjanidze,,Match Date Filter Said 0,False
547,1974,"World Cup Qualifiers, Africa, 2018",08-10-2015,South Sudan vs Mauritania,2015,South Sudan,SS,A Joseph,True,Failed Using Name Looking at Season and Season +-1,Joseph Kuch,,Match Date Filter Said 0,False
548,1994,"World Cup Qualifiers, Africa, 2018",09-10-2015,Somalia vs Niger,2015,Somalia,SO,H Ali,True,Failed Using Name Looking at Season and Season +-1,Hassan Ibrahim Ali,,Match Date Filter Said 0,False
549,1994,"World Cup Qualifiers, Africa, 2018",09-10-2015,Somalia vs Niger,2015,Niger,NE,D Adamou,True,Failed Using Name Looking at Season and Season +-1,Adamou Ibrahim Djibo,,Match Date Filter Said 0,False
550,1995,"World Cup Qualifiers, Africa, 2018",01-09-2017,Morocco vs Mali,2017,Mali,ML,M Konaté,True,Failed Using Name Looking at Season and Season +-1,Makan Konate,,Match Date Filter Said 0,False
551,2001,"World Cup Qualifiers, Africa, 2018",13-11-2015,Eswatini vs Nigeria,2015,Nigeria,NG,S Abdullahi,True,Failed Using Name Looking at Season and Season +-1,Suleiman Abdullahi,,Match Date Filter Said 0,False
552,2530,"World Cup Qualifiers, Asia, 2022",27-01-2022,United Arab Emirates vs Syria,2022,United Arab Emirates,AE,Mahmoud Khamis,True,Failed Using Name Looking at Season and Season +-1,Mahmoud Khamisi,,Match Date Filter Said 0,False
553,2530,"World Cup Qualifiers, Asia, 2022",27-01-2022,United Arab Emirates vs Syria,2022,Syria,SY,T Haj,True,Failed Using Name Looking at Season and Season +-1,Tamer Haj Mohamad,,Match Date Filter Said 0,False
554,2536,"World Cup Qualifiers, Asia, 2022",03-06-2021,United Arab Emirates vs Malaysia,2021,United Arab Emirates,AE,Mahmoud Khamis,True,Failed Using Name Looking at Season and Season +-1,Mahmoud Khamisi,,Match Date Filter Said 0,False
555,2538,"World Cup Qualifiers, Asia, 2022",11-06-2021,Kuwait vs Jordan,2021,Kuwait,KW,Fahad Al Rashidi,True,Failed Using Name Looking at Season and Season +-1,Fahad Aidh Al-Rashidi,,Match Date Filter Said 0,False
556,2538,"World Cup Qualifiers, Asia, 2022",11-06-2021,Kuwait vs Jordan,2021,Kuwait,KW,A Al Dhufairi,True,Failed Using Name Looking at Season and Season +-1,Ahmad Raheel Al-Dhufairi,,Match Date Filter Said 0,False
557,2548,"World Cup Qualifiers, Asia, 2022",07-10-2021,United Arab Emirates vs Iran,2021,United Arab Emirates,AE,Mahmoud Khamis,True,Failed Using Name Looking at Season and Season +-1,Mahmoud Khamisi,,Match Date Filter Said 0,False
558,2553,"World Cup Qualifiers, Asia, 2022",11-06-2021,Yemen vs Uzbekistan,2021,Yemen,YE,Mohsen Mohammed,True,Failed Using Name Looking at Season and Season +-1,Mohsen Mohammed,,Match Date Filter Said 0,False
559,2559,"World Cup Qualifiers, Asia, 2022",09-06-2021,Turkmenistan vs Lebanon,2021,Turkmenistan,TM,R Charyyev,True,Failed Using Name Looking at Season and Season +-1,Rustem Ahallyyev,,Match Date Filter Said 0,False
